time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,arm_pitch_deg,fall_event
17.3,1.0,0.0,1.1116,-0.0074,0.0,-0.2573,-4.35,-61.575,0
17.31,1.0,0.0,1.1023,0.0166,0.0,-0.1318,-4.043,-63.549,0
17.32,1.0,0.0,1.0989,0.0376,0.0,-0.2429,-3.869,-65.448,0
17.33,1.0,0.0,1.2056,-0.0793,0.0,-0.037,-3.959,-67.247,0
17.34,1.0,0.0,1.1915,-0.0821,0.0,0.1074,-4.143,-69.043,0
17.35,1.0,0.0,1.1714,-0.0755,0.0,0.1037,-4.257,-70.836,0
17.36,1.0,0.0,1.1522,0.0163,0.0,0.1077,-4.343,-72.489,0
17.37,1.0,0.0,1.111,0.0353,0.0,-0.1408,-4.143,-74.106,0
17.38,1.0,0.0,1.0996,0.0311,0.0,0.1024,-3.935,-75.605,0
17.39,1.0,0.0,1.1632,-0.055,0.0,0.0193,-3.864,-77.01,0
17.4,1.0,0.0,1.1644,-0.0844,0.0,0.2687,-3.902,-78.346,0
17.41,1.0,0.0,1.2137,-0.0734,0.0,0.2987,-4.134,-79.602,0
17.42,1.0,0.0,1.1692,-0.0261,0.0,-0.3103,-4.256,-80.888,0
17.43,1.0,0.0,1.1499,-0.026,0.0,0.0162,-4.289,-82.0,0
17.44,1.0,0.0,1.1966,-0.0157,0.0,0.0871,-4.502,-83.001,0
17.45,1.0,0.0,1.1497,-0.0211,0.0,-0.0511,-4.579,-84.032,0
17.46,1.0,0.0,1.1088,0.0303,0.0,-0.3197,-4.402,-84.958,0
17.47,1.0,0.0,1.1305,-0.0493,0.0,-0.1872,-4.066,-85.741,0
17.48,1.0,0.0,1.1362,-0.0484,0.0,-0.0203,-3.887,-86.374,0
17.49,1.0,0.0,1.1627,-0.0461,0.0,0.2222,-3.949,-86.931,0
17.5,1.0,0.0,1.1855,-0.0393,0.0,-0.1716,-4.237,-87.444,0
17.51,1.0,0.0,1.1523,-0.0432,0.0,0.2099,-4.408,-87.946,0
17.52,1.0,0.0,1.1097,0.0936,0.0,-0.5909,-4.505,-88.352,0
17.53,1.0,0.0,1.0551,0.1387,0.0,-0.4589,-4.417,-88.637,0
17.54,1.0,0.0,1.1738,-0.0554,0.0,0.252,-4.37,-88.767,0
17.55,1.0,0.0,1.1386,-0.1034,0.0,0.1559,-4.193,-88.925,0
17.56,1.0,0.0,1.165,-0.0904,0.0,-0.0431,-4.138,-88.881,0
17.57,1.0,0.0,1.1585,-0.0937,0.0,0.0197,-4.134,-88.802,0
17.58,1.0,0.0,1.0997,0.0039,0.0,0.109,-4.11,-88.628,0
17.59,1.0,0.0,1.0773,0.0393,0.0,-0.0292,-4.144,-88.325,0
17.6,1.0,0.0,1.1076,0.0631,0.0,0.3086,-4.427,-87.907,0
17.61,1.0,0.0,1.0752,0.0869,0.0,-0.2867,-4.62,-87.559,0
17.62,1.0,0.0,1.1536,0.0635,0.0,-0.124,-4.979,-86.99,0
17.63,1.0,0.0,1.1042,0.0563,0.0,0.3307,-5.164,-86.46,0
17.64,1.0,0.0,1.0692,0.0574,0.0,-0.1466,-5.137,-85.851,0
17.65,1.0,0.0,1.1067,-0.0701,0.0,0.3878,-4.928,-85.085,0
17.66,1.0,0.0,1.0902,-0.1728,0.0,0.571,-4.383,-84.303,0
17.67,1.0,0.0,1.0964,-0.133,0.0,0.2366,-3.819,-83.307,0
17.68,1.0,0.0,1.0601,-0.143,0.0,0.2501,-3.23,-82.282,0
17.69,1.0,0.0,1.0889,-0.1433,0.0,0.6674,-2.778,-81.078,0
17.7,1.0,0.0,1.083,-0.0991,0.0,-0.4913,-2.538,-79.858,0
17.71,1.0,0.0,1.0758,-0.0783,0.0,-0.5792,-2.389,-78.558,0
17.72,1.0,0.0,1.1018,-0.0811,0.0,-0.1404,-2.432,-77.16,0
17.73,1.0,0.0,1.1388,-0.075,0.0,0.0204,-2.577,-75.742,0
17.74,1.0,0.0,1.0134,0.0115,0.0,-0.6099,-2.368,-74.404,0
17.75,1.0,0.0,1.0402,0.0377,0.0,-0.1937,-2.01,-72.807,0
17.76,1.0,0.0,1.022,0.0336,0.0,0.1745,-1.606,-71.152,0
17.77,1.0,0.0,1.0792,-0.0414,0.0,-0.2378,-1.317,-69.382,0
17.78,1.0,0.0,1.1346,-0.0243,0.0,-0.1912,-1.259,-67.558,0
17.79,1.0,0.0,1.0313,0.0756,0.0,-0.124,-1.097,-65.726,0
17.8,1.0,0.0,0.9921,0.1027,0.0,-0.0147,-0.84,-63.804,0
17.81,1.0,0.0,1.0352,0.0971,0.0,0.3297,-0.767,-61.772,0
17.82,1.0,0.0,1.0952,0.0157,0.0,-0.1673,-0.912,-59.702,0
17.83,1.0,0.0,1.0741,0.0002,0.0,-0.0603,-1.005,-57.614,0
17.84,1.0,0.0,1.1297,0.0161,0.0,0.0395,-1.276,-55.445,0
17.85,1.0,0.0,1.0659,0.0066,0.0,0.1537,-1.336,-53.339,0
17.86,1.0,0.0,1.0623,0.0746,0.0,-0.409,-1.384,-51.03,0
17.87,1.0,0.0,1.0815,0.0142,0.0,-0.0823,-1.297,-48.725,0
17.88,1.0,0.0,1.0787,0.0208,0.0,0.0663,-1.348,-46.336,0
17.89,1.0,0.0,1.1063,0.0237,0.0,0.2923,-1.609,-43.914,0
17.9,1.0,0.0,1.0834,0.029,0.0,-0.5061,-1.759,-41.52,0
17.91,1.0,0.0,1.1091,0.0098,0.0,0.0442,-1.849,-39.017,0
17.92,1.0,0.0,1.1174,-0.0948,0.0,-0.0715,-1.759,-36.629,0
17.93,1.0,0.0,1.0969,-0.082,0.0,0.0368,-1.634,-34.046,0
17.94,1.0,0.0,1.0954,-0.0754,0.0,-0.0082,-1.65,-31.416,0
17.95,1.0,0.0,1.1558,-0.0906,0.0,-0.0786,-1.929,-28.809,0
17.96,1.0,0.0,1.0792,-0.039,0.0,-0.4285,-2.008,-26.163,0
17.97,1.0,0.0,1.1648,-0.1164,0.0,-0.0447,-2.047,-23.438,0
17.98,1.0,0.0,1.1453,-0.122,0.0,0.3653,-1.885,-20.761,0
17.99,1.0,0.0,1.0895,-0.0105,0.0,-0.1161,-1.606,-18.022,0
18.0,1.0,0.0,1.0271,0.0536,0.0,-0.0038,-1.096,-15.243,0
18.01,1.0,0.0,1.0662,0.0062,0.0,-0.4234,-0.709,-12.521,0
18.02,1.0,0.0,1.1288,0.0155,0.0,-0.3232,-0.626,-9.747,0
18.03,1.0,0.0,1.0517,0.0674,0.0,-0.5046,-0.366,-6.983,0
18.04,1.0,0.0,1.0161,0.0931,0.0,-0.2892,0.066,-4.206,0
18.05,1.0,0.0,1.0478,0.0968,0.0,-0.0396,0.369,-1.39,0
18.06,1.0,0.0,1.1192,-0.0656,0.0,-0.2426,0.566,1.564,0
18.07,1.0,0.0,1.165,-0.0945,0.0,0.1543,0.624,4.402,0
18.08,1.0,0.0,1.1833,-0.0775,0.0,-0.204,0.371,7.154,0
18.09,1.0,0.0,1.0978,0.0319,0.0,-0.1477,0.314,9.928,0
18.1,1.0,0.0,1.054,0.0646,0.0,-0.1511,0.528,12.65,0
18.11,1.0,0.0,1.065,0.0625,0.0,-0.0425,0.603,15.386,0
18.12,1.0,0.0,1.0479,0.1149,0.0,-0.1815,0.403,18.126,0
18.13,1.0,0.0,1.0999,0.0993,0.0,-0.2933,0.079,20.886,0
18.14,1.0,0.0,1.1122,0.0111,0.0,-0.4153,-0.02,23.581,0
18.15,1.0,0.0,1.0777,0.0304,0.0,-0.5579,-0.064,26.224,0
18.16,1.0,0.0,1.163,-0.0717,0.0,-0.1622,-0.091,28.942,0
18.17,1.0,0.0,1.1406,-0.0619,0.0,0.0985,-0.162,31.539,0
18.18,1.0,0.0,1.1381,0.0405,0.0,-0.0899,-0.427,34.131,0
18.19,1.0,0.0,1.1541,0.0034,0.0,-0.1318,-0.513,36.692,0
18.2,1.0,0.0,1.1364,-0.027,0.0,0.0822,-0.441,39.236,0
18.21,1.0,0.0,1.1054,0.0395,0.0,-0.2622,-0.491,41.713,0
18.22,1.0,0.0,1.1049,-0.0302,0.0,-0.3221,-0.323,44.098,0
18.23,1.0,0.0,1.1187,-0.016,0.0,0.2402,-0.164,46.477,0
18.24,1.0,0.0,1.1385,-0.0076,0.0,-0.009,-0.208,48.825,0
18.25,1.0,0.0,1.1927,-0.11,0.0,0.0768,-0.264,51.187,0
18.26,1.0,0.0,1.14,0.0285,0.0,-0.2868,-0.259,53.341,0
18.27,1.0,0.0,1.0865,0.0807,0.0,-0.1172,0.067,55.565,0
18.28,1.0,0.0,1.0636,0.0868,0.0,0.197,0.431,57.702,0
18.29,1.0,0.0,1.1405,-0.0046,0.0,-0.0002,0.596,59.745,0
18.3,1.0,0.0,1.1388,-0.0267,0.0,-0.4029,0.469,61.808,0
18.31,1.0,0.0,1.1526,-0.0083,0.0,0.2343,0.175,63.762,0
18.32,1.0,0.0,1.0923,0.0146,0.0,-0.0423,0.059,65.706,0
18.33,1.0,0.0,1.1543,-0.0333,0.0,-0.1795,-0.174,67.574,0
18.34,1.0,0.0,1.0954,0.0208,0.0,-0.2405,-0.402,69.375,0
18.35,1.0,0.0,1.0703,0.0388,0.0,-0.096,-0.643,71.068,0
18.36,1.0,0.0,1.1599,-0.0432,0.0,0.0379,-1.07,72.721,0
18.37,1.0,0.0,1.1358,-0.0537,0.0,0.1242,-1.389,74.316,0
18.38,1.0,0.0,1.0946,0.0047,0.0,-0.163,-1.585,75.824,0
18.39,1.0,0.0,1.153,-0.0743,0.0,0.3357,-1.779,77.241,0
18.4,1.0,0.0,1.1101,-0.0422,0.0,-0.0557,-1.799,78.621,0
18.41,1.0,0.0,1.0356,0.0093,0.0,-0.1277,-1.485,79.888,0
18.42,1.0,0.0,1.0938,0.0218,0.0,-0.0744,-1.341,81.062,0
18.43,1.0,0.0,1.1184,-0.0961,0.0,-0.1859,-1.11,82.202,0
18.44,1.0,0.0,1.1562,-0.0787,0.0,-0.0645,-1.046,83.208,0
18.45,1.0,0.0,1.0635,-0.0168,0.0,-0.127,-0.793,84.153,0
18.46,1.0,0.0,1.0802,-0.0731,0.0,-0.3384,-0.455,84.99,0
18.47,1.0,0.0,1.0951,-0.0538,0.0,-0.0474,-0.289,85.742,0
18.48,1.0,0.0,1.0547,-0.0127,0.0,-0.14,-0.27,86.413,0
18.49,1.0,0.0,1.0839,-0.0039,0.0,0.3136,-0.423,87.003,0
18.5,1.0,0.0,1.0313,0.0632,0.0,0.112,-0.497,87.542,0
18.51,1.0,0.0,1.0498,0.0757,0.0,-0.0011,-0.552,87.981,0
18.52,1.0,0.0,1.0574,-0.0309,0.0,-0.1682,-0.429,88.357,0
18.53,1.0,0.0,1.0886,-0.126,0.0,0.1146,-0.243,88.626,0
18.54,1.0,0.0,1.0624,-0.117,0.0,0.0293,-0.084,88.793,0
18.55,1.0,0.0,1.0892,-0.109,0.0,0.4086,-0.107,88.86,0
18.56,1.0,0.0,1.082,-0.1097,0.0,0.3905,-0.293,88.859,0
18.57,1.0,0.0,1.0003,0.0563,0.0,0.2709,-0.534,88.749,0
18.58,1.0,0.0,1.0315,0.022,0.0,-0.2739,-0.685,88.617,0
18.59,1.0,0.0,1.0197,-0.0573,0.0,-0.4364,-0.626,88.404,0
18.6,1.0,0.0,1.0419,-0.0302,0.0,-0.0719,-0.523,88.05,0
18.61,1.0,0.0,0.9699,0.0288,0.0,-0.1353,-0.351,87.597,0
18.62,1.0,0.0,1.0368,-0.0041,0.0,0.079,-0.242,87.084,0
18.63,1.0,0.0,0.9852,0.0001,0.0,-0.0747,-0.018,86.478,0
18.64,1.0,0.0,0.9893,0.0693,0.0,0.262,0.107,85.745,0
18.65,1.0,0.0,0.9725,0.0423,0.0,-0.269,0.113,85.033,0
18.66,1.0,0.0,1.0333,0.0574,0.0,-0.0652,-0.087,84.166,0
18.67,1.0,0.0,0.9913,0.0235,0.0,-0.2117,-0.141,83.24,0
18.68,1.0,0.0,1.0097,0.0262,0.0,-0.1197,-0.155,82.203,0
18.69,1.0,0.0,0.9859,-0.045,0.0,-0.5054,0.023,81.171,0
18.7,1.0,0.0,0.9534,-0.0136,0.0,-0.2123,0.264,79.945,0
18.71,1.0,0.0,0.9877,-0.003,0.0,0.0603,0.278,78.642,0
18.72,1.0,0.0,0.9867,-0.0099,0.0,0.0322,0.158,77.292,0
18.73,1.0,0.0,0.9465,-0.0512,0.0,-0.5675,0.18,75.977,0
18.74,1.0,0.0,0.978,-0.0204,0.0,-0.126,0.224,74.456,0
18.75,1.0,0.0,0.9759,-0.0023,0.0,-0.4069,0.226,72.885,0
18.76,1.0,0.0,1.0359,-0.0957,0.0,0.0484,0.188,71.251,0
18.77,1.0,0.0,1.0399,-0.0788,0.0,-0.1558,0.048,69.532,0
18.78,1.0,0.0,0.9612,0.0111,0.0,-0.0085,-0.024,67.73,0
18.79,1.0,0.0,1.0093,0.0304,0.0,0.2904,-0.191,65.862,0
18.8,1.0,0.0,0.953,0.0213,0.0,0.1814,-0.218,63.967,0
18.81,1.0,0.0,0.9562,0.065,0.0,-0.1948,-0.359,61.993,0
18.82,1.0,0.0,0.916,0.092,0.0,-0.0959,-0.31,59.979,0
18.83,1.0,0.0,0.9968,0.0691,0.0,-0.1281,-0.49,57.909,0
18.84,1.0,0.0,0.9862,-0.0151,0.0,-0.2545,-0.558,55.796,0
18.85,1.0,0.0,1.0085,-0.0216,0.0,0.1503,-0.628,53.575,0
18.86,1.0,0.0,0.9927,0.1286,0.0,0.3097,-0.727,51.316,0
18.87,1.0,0.0,0.9399,0.1106,0.0,0.2469,-0.583,49.012,0
18.88,1.0,0.0,0.9192,0.1357,0.0,0.1566,-0.496,46.643,0
18.89,1.0,0.0,0.9959,0.0283,0.0,-0.0829,-0.521,44.29,0
18.9,1.0,0.0,0.9831,-0.0386,0.0,-0.224,-0.351,41.889,0
18.91,1.0,0.0,0.9618,-0.0353,0.0,-0.193,-0.24,39.367,0
18.92,1.0,0.0,0.978,0.0972,0.0,-0.2115,-0.369,36.833,0
18.93,1.0,0.0,0.9559,0.0661,0.0,-0.2369,-0.206,34.315,0
18.94,1.0,0.0,0.9667,0.0621,0.0,0.3676,-0.01,31.692,0
18.95,1.0,0.0,0.9632,0.065,0.0,0.2907,0.046,29.037,0
18.96,1.0,0.0,1.0454,-0.06,0.0,0.1765,-0.154,26.455,0
18.97,1.0,0.0,0.9994,-0.0241,0.0,-0.1293,-0.269,23.761,0
18.98,1.0,0.0,1.0754,-0.1122,0.0,0.2016,-0.427,21.087,0
18.99,1.0,0.0,1.0499,-0.1409,0.0,0.0296,-0.433,18.373,0
19.0,1.0,0.0,1.0711,-0.0564,0.0,-0.0663,-0.598,15.61,0
19.01,1.0,0.0,1.0546,-0.0506,0.0,0.3648,-0.543,12.832,0
19.02,1.0,0.0,1.0394,-0.0358,0.0,0.1488,-0.504,10.044,0
19.03,1.0,0.0,1.0413,0.0017,0.0,-0.2793,-0.541,7.364,0
19.04,1.0,0.0,1.0748,0.0096,0.0,0.1073,-0.752,4.546,0
19.05,1.0,0.0,1.0576,0.0143,0.0,0.1894,-1.079,1.725,0
19.06,1.0,0.0,1.1372,-0.1231,0.0,0.192,-1.48,-0.972,0
19.07,1.0,0.0,1.1247,-0.078,0.0,-0.0356,-1.92,-3.778,0
19.08,1.0,0.0,1.1057,-0.1056,0.0,0.4569,-2.0,-6.622,0
19.09,1.0,0.0,1.0865,-0.1634,0.0,0.3939,-1.648,-9.424,0
19.1,1.0,0.0,1.0365,0.0066,0.0,-0.4622,-1.153,-12.197,0
19.11,1.0,0.0,1.0569,-0.034,0.0,-0.3253,-0.661,-14.93,0
19.12,1.0,0.0,1.0739,-0.0222,0.0,-0.0714,-0.393,-17.67,0
19.13,1.0,0.0,1.0866,-0.0147,0.0,-0.064,-0.417,-20.397,0
19.14,1.0,0.0,1.1405,-0.0738,0.0,-0.148,-0.694,-23.01,0
19.15,1.0,0.0,1.1569,-0.0589,0.0,0.144,-0.993,-25.671,0
19.16,1.0,0.0,1.1811,-0.1734,0.0,0.0229,-1.115,-28.36,0
19.17,1.0,0.0,1.1425,-0.0419,0.0,-0.5117,-1.186,-30.985,0
19.18,1.0,0.0,1.144,-0.0347,0.0,0.2479,-1.16,-33.604,0
19.19,1.0,0.0,1.1153,-0.0351,0.0,0.0536,-1.032,-36.245,0
19.2,1.0,0.0,1.1405,-0.0331,0.0,0.3431,-1.061,-38.765,0
19.21,1.0,0.0,1.1178,0.0937,0.0,-0.3067,-1.261,-41.109,0
19.22,1.0,0.0,1.1323,0.0653,0.0,-0.2115,-1.178,-43.602,0
19.23,1.0,0.0,1.1381,0.0263,0.0,0.0461,-1.026,-46.022,0
19.24,1.0,0.0,1.1331,0.0319,0.0,0.207,-0.995,-48.392,0
19.25,1.0,0.0,1.1372,0.0331,0.0,0.3029,-1.141,-50.716,0
19.26,1.0,0.0,1.1505,0.0175,0.0,-0.1777,-1.357,-52.883,0
19.27,1.0,0.0,1.11,0.0561,0.0,0.0749,-1.455,-55.134,0
19.28,1.0,0.0,1.1662,0.0116,0.0,0.1827,-1.602,-57.305,0
19.29,1.0,0.0,1.1677,-0.0958,0.0,-0.0252,-1.477,-59.52,0
19.3,1.0,0.0,1.1525,-0.098,0.0,0.214,-1.185,-61.592,0
19.31,1.0,0.0,1.1572,-0.0966,0.0,0.3205,-1.025,-63.556,0
19.32,1.0,0.0,1.1551,-0.0733,0.0,0.2962,-1.05,-65.456,0
19.33,1.0,0.0,1.1278,-0.0071,0.0,0.0888,-1.207,-67.292,0
19.34,1.0,0.0,1.1603,-0.0084,0.0,0.4875,-1.498,-69.056,0
19.35,1.0,0.0,1.2316,-0.1213,0.0,0.428,-1.76,-70.829,0
19.36,1.0,0.0,1.1458,-0.0224,0.0,0.0668,-1.867,-72.521,0
19.37,1.0,0.0,1.2051,-0.0564,0.0,0.0194,-2.007,-74.083,0
19.38,1.0,0.0,1.2148,-0.0411,0.0,-0.1806,-2.284,-75.596,0
19.39,1.0,0.0,1.1794,-0.0491,0.0,0.2898,-2.339,-77.106,0
19.4,1.0,0.0,1.1363,0.06,0.0,-0.1583,-2.341,-78.471,0
19.41,1.0,0.0,1.0372,0.1315,0.0,-0.46,-2.006,-79.787,0
19.42,1.0,0.0,1.1409,0.003,0.0,0.1172,-1.661,-80.928,0
19.43,1.0,0.0,1.1327,0.0119,0.0,0.1412,-1.463,-82.004,0
19.44,1.0,0.0,1.1445,0.0143,0.0,0.108,-1.498,-82.994,0
19.45,1.0,0.0,1.157,0.0177,0.0,0.099,-1.763,-83.91,0
19.46,1.0,0.0,1.1412,0.0138,0.0,0.2088,-2.003,-84.839,0
19.47,1.0,0.0,1.1393,0.0173,0.0,-0.4198,-2.1,-85.678,0
19.48,1.0,0.0,1.1734,0.0247,0.0,0.0696,-2.317,-86.303,0
19.49,1.0,0.0,1.1219,0.0221,0.0,0.0142,-2.438,-86.997,0
19.5,1.0,0.0,1.1027,0.0568,0.0,-0.2642,-2.541,-87.53,0
19.51,1.0,0.0,1.1235,-0.0516,0.0,-0.215,-2.405,-88.008,0
19.52,1.0,0.0,1.1038,-0.0609,0.0,0.1142,-2.208,-88.349,0
19.53,1.0,0.0,1.1546,-0.0497,0.0,0.1207,-2.208,-88.561,0
19.54,1.0,0.0,1.0541,0.0071,0.0,-0.0865,-1.981,-88.83,0
19.55,1.0,0.0,1.1336,-0.0661,0.0,0.1842,-1.819,-88.869,0
19.56,1.0,0.0,1.1227,0.0209,0.0,-0.2126,-1.827,-88.854,0
19.57,1.0,0.0,1.0141,0.0752,0.0,-0.4699,-1.56,-88.862,0
19.58,1.0,0.0,1.0852,0.0056,0.0,0.1101,-1.26,-88.645,0
19.59,1.0,0.0,1.092,-0.0715,0.0,0.0724,-0.859,-88.426,0
19.6,1.0,0.0,1.0888,-0.0628,0.0,0.1156,-0.563,-88.028,0
19.61,1.0,0.0,1.1035,-0.0606,0.0,0.1006,-0.486,-87.534,0
19.62,1.0,0.0,1.1313,-0.0423,0.0,0.2247,-0.657,-86.956,0
19.63,1.0,0.0,1.0717,0.0684,0.0,-0.283,-0.836,-86.385,0
19.64,1.0,0.0,0.9991,0.076,0.0,-0.6513,-0.715,-85.801,0
19.65,1.0,0.0,0.9791,0.0779,0.0,-0.2803,-0.49,-85.009,0
19.66,1.0,0.0,1.0862,-0.0176,0.0,-0.0698,-0.443,-84.078,0
19.67,1.0,0.0,1.1446,-0.0013,0.0,-0.0481,-0.672,-83.092,0
19.68,1.0,0.0,1.0783,-0.0073,0.0,-0.0313,-0.742,-82.15,0
19.69,1.0,0.0,1.0284,0.0925,0.0,0.0835,-0.774,-81.028,0
19.7,1.0,0.0,1.0678,0.0164,0.0,-0.1844,-0.707,-79.843,0
19.71,1.0,0.0,1.1005,0.0225,0.0,0.1772,-0.821,-78.512,0
19.72,1.0,0.0,1.0515,0.05,0.0,0.2117,-0.955,-77.187,0
19.73,1.0,0.0,1.1036,0.0936,0.0,-0.1077,-1.222,-75.753,0
19.74,1.0,0.0,1.095,0.0087,0.0,-0.1152,-1.362,-74.326,0
19.75,1.0,0.0,1.1276,0.0176,0.0,0.1346,-1.509,-72.75,0
19.76,1.0,0.0,1.0533,0.0154,0.0,-0.0618,-1.392,-71.195,0
19.77,1.0,0.0,0.9909,0.0919,0.0,-0.24,-1.135,-69.489,0
19.78,1.0,0.0,1.1017,-0.0246,0.0,0.0036,-1.009,-67.616,0
19.79,1.0,0.0,1.0898,-0.0147,0.0,0.1483,-0.994,-65.735,0
19.8,1.0,0.0,1.0914,-0.0181,0.0,0.1961,-0.995,-63.844,0
19.81,1.0,0.0,1.0379,0.0791,0.0,-0.0712,-1.049,-61.84,0
19.82,1.0,0.0,1.0393,0.0565,0.0,-0.2236,-1.063,-59.785,0
19.83,1.0,0.0,1.1253,-0.0217,0.0,0.1724,-1.193,-57.639,0
19.84,1.0,0.0,1.1074,-0.0695,0.0,0.1331,-1.199,-55.54,0
19.85,1.0,0.0,1.1461,-0.0371,0.0,0.1207,-1.339,-53.316,0
19.86,1.0,0.0,1.0588,0.0216,0.0,0.0058,-1.237,-51.124,0
19.87,1.0,0.0,1.0586,0.0055,0.0,-0.0187,-0.991,-48.806,0
19.88,1.0,0.0,1.064,-0.0569,0.0,0.0401,-0.633,-46.516,0
19.89,1.0,0.0,1.096,-0.0851,0.0,0.0242,-0.382,-44.062,0
19.9,1.0,0.0,1.1076,-0.1593,0.0,0.1005,-0.109,-41.639,0
19.91,1.0,0.0,1.0915,-0.019,0.0,-0.2419,0.07,-39.097,0
19.92,1.0,0.0,1.0325,0.0205,0.0,-0.2472,0.398,-36.554,0
19.93,1.0,0.0,1.0776,0.0164,0.0,0.2244,0.583,-33.942,0
19.94,1.0,0.0,1.0824,0.0193,0.0,0.0968,0.516,-31.322,0
19.95,1.0,0.0,1.1132,0.0393,0.0,0.2909,0.202,-28.668,0
19.96,1.0,0.0,0.9911,0.1752,0.0,-0.4352,0.16,-26.165,0
19.97,1.0,0.0,1.0656,0.0115,0.0,-0.0758,0.244,-23.377,0
19.98,1.0,0.0,1.0676,-0.0149,0.0,0.2985,0.306,-20.65,0
19.99,1.0,0.0,1.1206,-0.0031,0.0,0.296,0.175,-17.923,0
20.0,1.0,0.0,1.0801,-0.013,0.0,0.3117,0.19,-15.226,0
20.01,1.0,0.0,1.0613,-0.0168,0.0,-0.0036,0.247,-12.491,0
20.02,1.0,0.0,1.1231,-0.05,0.0,0.0522,0.115,-9.723,0
20.03,1.0,0.0,1.0334,0.0478,0.0,-0.7474,0.104,-6.925,0
20.04,1.0,0.0,1.0532,-0.0011,0.0,-0.7324,0.396,-4.246,0
20.05,1.0,0.0,1.069,-0.0055,0.0,0.1072,0.705,-1.422,0
20.06,1.0,0.0,1.0605,-0.0117,0.0,0.1683,0.967,1.384,0
20.07,1.0,0.0,1.0829,-0.0418,0.0,-0.085,1.055,4.289,0
20.08,1.0,0.0,1.0496,0.011,0.0,-0.342,0.938,7.086,0
20.09,1.0,0.0,1.091,0.0129,0.0,-0.0176,0.529,9.854,0
20.1,1.0,0.0,1.0827,0.008,0.0,0.2068,0.253,12.594,0
20.11,1.0,0.0,1.0864,-0.0235,0.0,-0.3929,0.171,15.342,0
20.12,1.0,0.0,1.053,-0.0219,0.0,-0.2633,0.289,18.115,0
20.13,1.0,0.0,1.1021,-0.0159,0.0,0.1176,0.273,20.81,0
20.14,1.0,0.0,1.0591,-0.0038,0.0,0.242,0.303,23.507,0
20.15,1.0,0.0,1.1308,-0.0604,0.0,-0.0051,0.201,26.253,0
20.16,1.0,0.0,1.0937,0.005,0.0,-0.1203,-0.175,28.917,0
20.17,1.0,0.0,1.0532,0.1162,0.0,0.1411,-0.557,31.554,0
20.18,1.0,0.0,1.0322,0.0736,0.0,-0.1838,-0.734,34.143,0
20.19,1.0,0.0,1.0389,-0.0118,0.0,-0.2772,-0.551,36.638,0
20.2,1.0,0.0,1.0298,0.0003,0.0,0.0132,-0.363,39.144,0
20.21,1.0,0.0,1.0814,0.0106,0.0,0.0144,-0.478,41.615,0
20.22,1.0,0.0,1.1007,-0.108,0.0,-0.0353,-0.465,44.127,0
20.23,1.0,0.0,1.0544,-0.0226,0.0,-0.1517,-0.544,46.522,0
20.24,1.0,0.0,1.0354,0.0547,0.0,0.2391,-0.687,48.861,0
20.25,1.0,0.0,1.0376,0.0492,0.0,0.0324,-0.98,51.156,0
20.26,1.0,0.0,1.0716,-0.032,0.0,0.1466,-1.202,53.449,0
20.27,1.0,0.0,1.0672,-0.1289,0.0,-0.0182,-1.148,55.717,0
20.28,1.0,0.0,1.0913,-0.1167,0.0,-0.2048,-1.241,57.838,0
20.29,1.0,0.0,1.0907,-0.1074,0.0,0.3032,-1.45,59.892,0
20.3,1.0,0.0,0.9496,0.0558,0.0,-0.1203,-1.343,61.947,0
20.31,1.0,0.0,1.0044,0.0726,0.0,-0.1821,-1.318,63.893,0
20.32,1.0,0.0,1.0006,0.0436,0.0,0.0451,-1.2,65.816,0
20.33,1.0,0.0,1.0289,-0.005,0.0,-0.0648,-1.014,67.656,0
20.34,1.0,0.0,1.0387,-0.0838,0.0,0.1603,-0.819,69.428,0
20.35,1.0,0.0,1.0912,-0.0717,0.0,0.2087,-0.871,71.121,0
20.36,1.0,0.0,0.9618,0.0338,0.0,-0.1427,-0.691,72.778,0
20.37,1.0,0.0,0.9926,0.0417,0.0,0.2824,-0.633,74.301,0
20.38,1.0,0.0,0.9962,0.0591,0.0,-0.0848,-0.697,75.807,0
20.39,1.0,0.0,0.9749,-0.001,0.0,-0.5147,-0.558,77.249,0
20.4,1.0,0.0,0.9831,0.007,0.0,0.2001,-0.344,78.569,0
20.41,1.0,0.0,0.9834,0.0118,0.0,0.0976,-0.189,79.841,0
20.42,1.0,0.0,0.9612,0.0895,0.0,-0.3455,-0.149,80.968,0
20.43,1.0,0.0,0.9758,0.159,0.0,-0.0426,-0.245,82.072,0
20.44,1.0,0.0,0.9672,0.0746,0.0,-0.1365,-0.146,83.135,0
20.45,1.0,0.0,0.9798,0.019,0.0,0.0407,-0.073,84.08,0
20.46,1.0,0.0,0.9778,0.0271,0.0,0.1824,-0.185,84.925,0
20.47,1.0,0.0,0.9426,0.0431,0.0,-0.2947,-0.334,85.708,0
20.48,1.0,0.0,0.9927,0.0059,0.0,-0.2247,-0.518,86.408,0
20.49,1.0,0.0,0.9813,-0.0177,0.0,0.0694,-0.735,87.015,0
20.5,1.0,0.0,1.0201,0.0232,0.0,0.2271,-1.142,87.533,0
20.51,1.0,0.0,0.9641,0.0315,0.0,-0.2946,-1.322,88.005,0
