time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,arm_pitch_deg,fall_event
24.36,1.0,0.0,1.0513,0.0759,0.0,0.1547,-2.779,72.707,0
24.37,1.0,0.0,1.0635,0.0022,0.0,0.1264,-2.712,74.275,0
24.38,1.0,0.0,1.0175,-0.0569,0.0,0.1942,-2.493,75.77,0
24.39,1.0,0.0,1.0365,-0.0173,0.0,-0.1747,-2.29,77.21,0
24.4,1.0,0.0,1.0779,-0.0081,0.0,0.012,-2.416,78.535,0
24.41,1.0,0.0,1.0522,0.0631,0.0,0.0856,-2.489,79.818,0
24.42,1.0,0.0,1.1094,0.0452,0.0,0.1149,-2.692,81.006,0
24.43,1.0,0.0,1.0759,0.039,0.0,-0.2935,-2.945,82.138,0
24.44,1.0,0.0,1.087,0.0463,0.0,0.2423,-3.184,83.15,0
24.45,1.0,0.0,1.0511,0.0436,0.0,0.0308,-3.232,84.132,0
24.46,1.0,0.0,1.075,0.1071,0.0,-0.3679,-3.199,84.988,0
24.47,1.0,0.0,1.0816,0.0385,0.0,0.4956,-3.2,85.709,0
24.48,1.0,0.0,1.0553,0.0299,0.0,-0.1402,-3.176,86.441,0
24.49,1.0,0.0,1.0869,0.025,0.0,0.0191,-3.339,87.04,0
24.5,1.0,0.0,1.0655,0.029,0.0,0.2489,-3.599,87.553,0
24.51,1.0,0.0,1.0239,0.0251,0.0,0.0669,-3.644,88.026,0
24.52,1.0,0.0,1.0139,-0.0684,0.0,-0.0302,-3.501,88.395,0
24.53,1.0,0.0,0.9894,-0.1541,0.0,-0.1271,-3.115,88.653,0
24.54,1.0,0.0,1.0131,-0.1357,0.0,0.0383,-2.836,88.808,0
24.55,1.0,0.0,1.0598,-0.0196,0.0,-0.1127,-2.882,88.886,0
24.56,1.0,0.0,1.0421,0.0156,0.0,0.2339,-2.994,88.87,0
24.57,1.0,0.0,1.0755,0.0074,0.0,0.1869,-3.279,88.792,0
24.58,1.0,0.0,1.0513,0.0634,0.0,-0.2124,-3.578,88.636,0
24.59,1.0,0.0,1.0165,0.0698,0.0,-0.1387,-3.671,88.383,0
24.6,1.0,0.0,1.0613,-0.0212,0.0,-0.173,-3.862,88.038,0
24.61,1.0,0.0,1.0398,-0.0607,0.0,0.0091,-3.912,87.606,0
24.62,1.0,0.0,1.0154,-0.0189,0.0,0.0788,-3.756,87.094,0
24.63,1.0,0.0,1.0396,-0.0209,0.0,0.1551,-3.794,86.469,0
24.64,1.0,0.0,1.0468,-0.0633,0.0,-0.1643,-4.025,85.793,0
24.65,1.0,0.0,1.0624,0.0206,0.0,0.2543,-4.328,84.997,0
24.66,1.0,0.0,1.0449,-0.0074,0.0,0.005,-4.453,84.169,0
24.67,1.0,0.0,1.0641,-0.0197,0.0,-0.3384,-4.572,83.254,0
24.68,1.0,0.0,1.046,0.0206,0.0,0.1999,-4.673,82.194,0
24.69,1.0,0.0,1.0091,0.0752,0.0,-0.005,-4.579,81.113,0
24.7,1.0,0.0,1.0302,0.023,0.0,-0.3018,-4.405,79.952,0
24.71,1.0,0.0,1.014,-0.0168,0.0,0.2402,-4.171,78.655,0
24.72,1.0,0.0,1.0486,-0.008,0.0,-0.0009,-4.173,77.305,0
24.73,1.0,0.0,1.0567,0.0328,0.0,-0.017,-4.411,75.867,0
24.74,1.0,0.0,1.034,0.1693,0.0,-0.1332,-4.542,74.413,0
24.75,1.0,0.0,0.9863,0.0598,0.0,-0.1156,-4.411,72.949,0
24.76,1.0,0.0,1.0208,0.0536,0.0,-0.1514,-4.422,71.293,0
24.77,1.0,0.0,1.0013,0.0598,0.0,0.3019,-4.444,69.548,0
24.78,1.0,0.0,1.0,0.0544,0.0,-0.1926,-4.466,67.783,0
24.79,1.0,0.0,0.9894,0.0574,0.0,0.2222,-4.466,65.909,0
24.8,1.0,0.0,1.0229,0.1271,0.0,-0.2035,-4.466,64.041,0
24.81,1.0,0.0,1.0068,0.0579,0.0,0.1424,-4.312,62.072,0
24.82,1.0,0.0,0.959,0.0664,0.0,-0.0455,-3.867,60.044,0
24.83,1.0,0.0,0.9738,0.0629,0.0,-0.1861,-3.549,57.922,0
24.84,1.0,0.0,1.0003,-0.0364,0.0,-0.0817,-3.523,55.766,0
24.85,1.0,0.0,0.9635,-0.1434,0.0,-0.0767,-3.35,53.616,0
24.86,1.0,0.0,0.9747,-0.091,0.0,-0.1622,-3.285,51.336,0
24.87,1.0,0.0,1.0068,-0.0867,0.0,0.0612,-3.483,49.001,0
24.88,1.0,0.0,0.9641,-0.1133,0.0,0.1402,-3.471,46.664,0
24.89,1.0,0.0,0.9359,0.0055,0.0,-0.0308,-3.16,44.333,0
24.9,1.0,0.0,0.9512,-0.0006,0.0,-0.329,-2.798,41.873,0
24.91,1.0,0.0,0.9675,-0.0728,0.0,-0.0821,-2.663,39.38,0
24.92,1.0,0.0,0.9826,-0.0918,0.0,0.2374,-2.714,36.844,0
24.93,1.0,0.0,0.9852,0.0214,0.0,-0.6125,-2.832,34.318,0
24.94,1.0,0.0,1.0031,0.0154,0.0,0.0726,-2.961,31.688,0
24.95,1.0,0.0,0.9588,-0.0322,0.0,0.278,-2.849,29.071,0
24.96,1.0,0.0,0.977,-0.0284,0.0,-0.4225,-2.671,26.409,0
24.97,1.0,0.0,0.9796,0.0645,0.0,0.0433,-2.475,23.726,0
24.98,1.0,0.0,0.9315,0.0014,0.0,0.1445,-1.991,21.105,0
24.99,1.0,0.0,0.993,-0.0028,0.0,-0.0134,-1.639,18.353,0
25.0,1.0,0.0,0.9873,-0.005,0.0,0.0637,-1.598,15.581,0
25.01,1.0,0.0,1.0148,-0.0057,0.0,-0.0943,-1.861,12.811,0
25.02,1.0,0.0,1.0095,0.0751,0.0,-0.5414,-2.201,10.056,0
25.03,1.0,0.0,1.0177,-0.0224,0.0,0.503,-2.457,7.434,0
25.04,1.0,0.0,0.9908,-0.0793,0.0,-0.0082,-2.665,4.657,0
25.05,1.0,0.0,1.0179,-0.0749,0.0,-0.4969,-2.877,1.808,0
25.06,1.0,0.0,1.0192,0.0028,0.0,-0.0254,-3.039,-1.012,0
25.07,1.0,0.0,1.0225,0.0019,0.0,0.281,-3.112,-3.849,0
25.08,1.0,0.0,0.9939,-0.0018,0.0,-0.1807,-3.187,-6.671,0
25.09,1.0,0.0,0.9803,-0.0993,0.0,-0.0267,-3.073,-9.453,0
25.1,1.0,0.0,0.9614,-0.0442,0.0,0.1743,-2.567,-11.997,0
25.11,1.0,0.0,1.0036,-0.0096,0.0,-0.252,-2.17,-14.789,0
25.12,1.0,0.0,0.9911,-0.0185,0.0,0.3428,-1.951,-17.58,0
25.13,1.0,0.0,0.9751,-0.019,0.0,-0.3163,-1.688,-20.381,0
25.14,1.0,0.0,0.9895,-0.0196,0.0,-0.1772,-1.546,-23.097,0
25.15,1.0,0.0,0.9921,-0.0694,0.0,0.3121,-1.449,-25.673,0
25.16,1.0,0.0,1.0217,-0.0201,0.0,0.2269,-1.386,-28.277,0
25.17,1.0,0.0,1.0464,-0.022,0.0,-0.1677,-1.509,-30.965,0
25.18,1.0,0.0,1.0323,-0.037,0.0,-0.0398,-1.703,-33.589,0
25.19,1.0,0.0,1.0138,-0.0398,0.0,0.1541,-1.659,-36.194,0
25.2,1.0,0.0,1.0503,-0.032,0.0,-0.1095,-1.703,-38.729,0
25.21,1.0,0.0,1.0849,-0.0232,0.0,0.0993,-2.009,-41.166,0
25.22,1.0,0.0,1.0414,-0.0368,0.0,0.22,-2.108,-43.627,0
25.23,1.0,0.0,1.0735,-0.036,0.0,-0.323,-2.135,-46.124,0
25.24,1.0,0.0,1.0517,0.0699,0.0,-0.2439,-1.988,-48.545,0
25.25,1.0,0.0,1.0368,0.0776,0.0,0.323,-1.702,-50.832,0
25.26,1.0,0.0,1.0706,0.0705,0.0,-0.0808,-1.625,-53.086,0
25.27,1.0,0.0,1.0972,0.1174,0.0,-0.0589,-1.748,-55.197,0
25.28,1.0,0.0,1.0653,0.0468,0.0,-0.0433,-1.78,-57.353,0
25.29,1.0,0.0,1.1159,0.0496,0.0,-0.1614,-1.982,-59.453,0
25.3,1.0,0.0,1.0963,0.0478,0.0,0.2632,-2.21,-61.539,0
25.31,1.0,0.0,1.1116,0.1271,0.0,-0.5038,-2.403,-63.581,0
25.32,1.0,0.0,1.0618,0.0097,0.0,-0.1479,-2.366,-65.522,0
25.33,1.0,0.0,1.0357,-0.0417,0.0,0.3007,-2.083,-67.407,0
25.34,1.0,0.0,1.0973,0.0126,0.0,0.0065,-1.929,-69.169,0
25.35,1.0,0.0,1.1095,0.0067,0.0,0.2201,-2.011,-70.838,0
25.36,1.0,0.0,1.1048,0.0081,0.0,-0.3416,-2.162,-72.545,0
25.37,1.0,0.0,1.112,0.1083,0.0,0.1804,-2.284,-74.062,0
25.38,1.0,0.0,1.0957,0.1567,0.0,-0.368,-2.272,-75.638,0
25.39,1.0,0.0,1.1326,-0.0017,0.0,0.171,-2.372,-76.972,0
25.4,1.0,0.0,1.0912,-0.0451,0.0,0.0968,-2.336,-78.388,0
25.41,1.0,0.0,1.1443,-0.0409,0.0,-0.0807,-2.476,-79.633,0
25.42,1.0,0.0,1.1193,-0.0443,0.0,0.3316,-2.651,-80.839,0
25.43,1.0,0.0,1.1011,-0.0996,0.0,0.0776,-2.697,-82.002,0
25.44,1.0,0.0,1.0947,-0.0561,0.0,-0.4833,-2.681,-83.073,0
25.45,1.0,0.0,1.1097,-0.0635,0.0,0.1737,-2.701,-84.005,0
25.46,1.0,0.0,1.0882,0.0547,0.0,-0.0362,-2.561,-84.93,0
25.47,1.0,0.0,1.0974,0.099,0.0,-0.2219,-2.361,-85.694,0
25.48,1.0,0.0,1.1476,0.0538,0.0,0.0609,-2.43,-86.32,0
25.49,1.0,0.0,1.0788,0.0382,0.0,0.0648,-2.345,-87.012,0
25.5,1.0,0.0,1.1019,-0.0806,0.0,0.1563,-2.282,-87.495,0
25.51,1.0,0.0,1.1147,-0.1086,0.0,0.1789,-2.394,-87.881,0
25.52,1.0,0.0,1.1517,-0.0126,0.0,-0.2807,-2.677,-88.242,0
25.53,1.0,0.0,1.1432,0.0065,0.0,0.2585,-2.997,-88.501,0
25.54,1.0,0.0,1.126,0.0835,0.0,-0.0113,-3.168,-88.776,0
25.55,1.0,0.0,1.1029,0.1144,0.0,-0.3143,-3.206,-88.894,0
25.56,1.0,0.0,1.0936,0.1003,0.0,-0.0654,-3.169,-88.931,0
25.57,1.0,0.0,1.0749,0.1027,0.0,-0.0121,-2.951,-88.889,0
25.58,1.0,0.0,1.1255,0.0536,0.0,0.038,-2.849,-88.643,0
25.59,1.0,0.0,1.0944,0.0236,0.0,0.4637,-2.661,-88.364,0
25.6,1.0,0.0,1.118,-0.0008,0.0,0.0676,-2.505,-88.038,0
25.61,1.0,0.0,1.091,0.0028,0.0,-0.2631,-2.358,-87.627,0
25.62,1.0,0.0,1.089,0.0048,0.0,0.2379,-2.214,-87.077,0
25.63,1.0,0.0,1.1119,0.0038,0.0,0.0451,-2.253,-86.419,0
25.64,1.0,0.0,1.113,-0.0843,0.0,0.5941,-2.386,-85.697,0
25.65,1.0,0.0,1.0944,-0.0608,0.0,0.0563,-2.401,-84.962,0
25.66,1.0,0.0,1.0732,0.0329,0.0,-0.418,-2.367,-84.159,0
25.67,1.0,0.0,1.0898,0.03,0.0,0.2233,-2.338,-83.183,0
25.68,1.0,0.0,1.0752,-0.0232,0.0,-0.0341,-2.316,-82.155,0
25.69,1.0,0.0,1.1022,0.006,0.0,-0.0713,-2.45,-80.989,0
25.7,1.0,0.0,1.074,-0.0835,0.0,0.3698,-2.511,-79.837,0
25.71,1.0,0.0,1.1079,-0.0345,0.0,0.0699,-2.644,-78.542,0
25.72,1.0,0.0,1.079,0.0147,0.0,-0.4787,-2.805,-77.228,0
25.73,1.0,0.0,1.0957,0.0125,0.0,-0.748,-3.029,-75.827,0
25.74,1.0,0.0,1.1049,0.0102,0.0,-0.1265,-3.25,-74.306,0
25.75,1.0,0.0,1.1217,-0.0538,0.0,0.1078,-3.412,-72.701,0
25.76,1.0,0.0,1.1154,-0.0094,0.0,0.0194,-3.506,-71.08,0
25.77,1.0,0.0,1.1571,-0.0242,0.0,0.2165,-3.787,-69.322,0
25.78,1.0,0.0,1.1108,-0.0232,0.0,0.0025,-4.033,-67.604,0
25.79,1.0,0.0,1.0821,0.0136,0.0,0.1088,-4.055,-65.823,0
25.8,1.0,0.0,1.0431,0.0882,0.0,0.0538,-3.801,-63.952,0
25.81,1.0,0.0,1.0858,-0.0046,0.0,0.3985,-3.667,-61.87,0
25.82,1.0,0.0,1.0837,-0.0263,0.0,0.2693,-3.672,-59.789,0
25.83,1.0,0.0,1.1022,-0.0244,0.0,-0.0156,-3.857,-57.696,0
25.84,1.0,0.0,1.0669,0.123,0.0,-0.2115,-3.968,-55.624,0
25.85,1.0,0.0,1.087,0.0587,0.0,-0.1523,-4.008,-53.364,0
25.86,1.0,0.0,1.1209,0.0226,0.0,-0.129,-4.2,-51.067,0
25.87,1.0,0.0,1.085,0.0273,0.0,0.0179,-4.261,-48.826,0
25.88,1.0,0.0,1.069,0.0286,0.0,-0.1033,-4.143,-46.525,0
25.89,1.0,0.0,1.0446,0.0279,0.0,0.0369,-3.812,-44.159,0
25.9,1.0,0.0,1.0557,-0.0364,0.0,-0.2446,-3.43,-41.679,0
25.91,1.0,0.0,1.0594,-0.0037,0.0,-0.0184,-3.008,-39.166,0
25.92,1.0,0.0,1.0921,-0.0103,0.0,0.0393,-2.617,-36.465,0
25.93,1.0,0.0,1.1353,-0.0366,0.0,-0.007,-2.395,-33.86,0
25.94,1.0,0.0,1.1074,-0.0379,0.0,-0.2864,-2.227,-31.31,0
25.95,1.0,0.0,1.0895,-0.032,0.0,0.0827,-1.964,-28.719,0
25.96,1.0,0.0,1.0824,0.0267,0.0,-0.4976,-1.653,-26.071,0
25.97,1.0,0.0,1.0752,0.1062,0.0,-0.0303,-1.279,-23.352,0
25.98,1.0,0.0,1.0828,0.047,0.0,0.0241,-0.954,-20.517,0
25.99,1.0,0.0,1.1303,0.0368,0.0,0.014,-0.904,-17.807,0
26.0,1.0,0.0,1.1083,0.0372,0.0,-0.2167,-0.998,-15.103,0
26.01,1.0,0.0,1.1234,0.0058,0.0,-0.0803,-1.217,-12.366,0
26.02,1.0,0.0,1.139,0.0076,0.0,-0.1217,-1.653,-9.609,0
26.03,1.0,0.0,1.1639,-0.001,0.0,0.1039,-1.93,-6.905,0
26.04,1.0,0.0,1.1153,0.0008,0.0,-0.0045,-1.904,-4.095,0
26.05,1.0,0.0,1.1594,-0.0009,0.0,-0.2164,-2.002,-1.322,0
26.06,1.0,0.0,1.1113,0.0027,0.0,0.0091,-1.96,1.431,0
26.07,1.0,0.0,1.1285,0.0027,0.0,-0.1288,-2.011,4.231,0
26.08,1.0,0.0,1.092,-0.0743,0.0,0.1259,-1.99,7.057,0
26.09,1.0,0.0,1.1257,0.003,0.0,-0.0625,-2.032,9.868,0
26.1,1.0,0.0,1.1196,-0.0022,0.0,-0.1104,-2.045,12.717,0
26.11,1.0,0.0,1.1234,-0.0027,0.0,-0.5537,-2.02,15.455,0
26.12,1.0,0.0,1.1264,0.0003,0.0,-0.0081,-2.054,18.155,0
26.13,1.0,0.0,1.1237,0.0033,0.0,0.1774,-2.109,20.847,0
26.14,1.0,0.0,1.1484,0.1385,0.0,-0.4241,-2.165,23.601,0
26.15,1.0,0.0,1.1321,0.1418,0.0,-0.0491,-2.096,26.266,0
26.16,1.0,0.0,1.0929,0.0155,0.0,0.4915,-1.854,28.962,0
26.17,1.0,0.0,1.1164,0.0502,0.0,0.0311,-1.697,31.581,0
26.18,1.0,0.0,1.107,0.0456,0.0,-0.3195,-1.618,34.167,0
26.19,1.0,0.0,1.137,0.0107,0.0,0.0308,-1.732,36.666,0
26.2,1.0,0.0,1.1272,-0.0064,0.0,-0.1526,-1.866,39.209,0
26.21,1.0,0.0,1.1485,-0.0356,0.0,-0.12,-2.139,41.682,0
26.22,1.0,0.0,1.0912,-0.0595,0.0,0.0169,-2.218,44.132,0
26.23,1.0,0.0,1.1311,-0.0504,0.0,-0.256,-2.438,46.521,0
26.24,1.0,0.0,1.1411,-0.0008,0.0,0.2657,-2.763,48.852,0
26.25,1.0,0.0,1.1214,0.1415,0.0,0.1581,-2.848,51.113,0
26.26,1.0,0.0,1.1007,0.062,0.0,-0.0782,-2.773,53.425,0
26.27,1.0,0.0,1.1266,0.0609,0.0,-0.5023,-2.728,55.651,0
26.28,1.0,0.0,1.1142,0.0697,0.0,0.0026,-2.706,57.767,0
26.29,1.0,0.0,1.1345,0.1886,0.0,0.2357,-2.69,59.861,0
26.3,1.0,0.0,1.1254,0.0764,0.0,0.0805,-2.675,61.924,0
26.31,1.0,0.0,1.0799,-0.0318,0.0,-0.2034,-2.604,63.922,0
26.32,1.0,0.0,1.0406,-0.1232,0.0,0.4415,-2.405,65.817,0
26.33,1.0,0.0,1.0803,-0.128,0.0,0.0193,-2.372,67.662,0
26.34,1.0,0.0,1.0735,-0.1335,0.0,0.0178,-2.567,69.418,0
26.35,1.0,0.0,1.0688,-0.134,0.0,-0.17,-2.806,71.135,0
26.36,1.0,0.0,1.075,-0.0349,0.0,0.0607,-2.95,72.771,0
26.37,1.0,0.0,1.0839,-0.009,0.0,-0.342,-3.086,74.361,0
26.38,1.0,0.0,1.0677,-0.111,0.0,0.2663,-3.175,75.835,0
26.39,1.0,0.0,1.0969,-0.0466,0.0,-0.3317,-3.24,77.289,0
26.4,1.0,0.0,1.066,-0.0287,0.0,0.1944,-3.231,78.608,0
26.41,1.0,0.0,1.0416,-0.0291,0.0,-0.0754,-3.011,79.905,0
26.42,1.0,0.0,1.0192,-0.0294,0.0,-0.0319,-2.636,81.09,0
26.43,1.0,0.0,1.0417,-0.0807,0.0,0.0068,-2.434,82.17,0
26.44,1.0,0.0,1.0269,0.0002,0.0,0.4964,-2.283,83.159,0
26.45,1.0,0.0,1.0442,-0.0032,0.0,-0.2352,-2.18,84.148,0
26.46,1.0,0.0,1.0639,0.006,0.0,-0.0245,-2.265,84.983,0
26.47,1.0,0.0,1.0146,0.0035,0.0,0.221,-2.198,85.734,0
26.48,1.0,0.0,1.0548,0.0033,0.0,-0.1979,-2.2,86.457,0
26.49,1.0,0.0,1.029,0.0085,0.0,0.2615,-2.227,87.042,0
26.5,1.0,0.0,1.043,0.0066,0.0,-0.1848,-2.276,87.57,0
26.51,1.0,0.0,1.0584,-0.0453,0.0,0.2451,-2.453,87.969,0
26.52,1.0,0.0,1.0567,-0.0466,0.0,-0.4316,-2.707,88.368,0
26.53,1.0,0.0,1.0721,0.0649,0.0,0.1258,-2.974,88.606,0
26.54,1.0,0.0,1.0637,0.0817,0.0,-0.1711,-3.168,88.814,0
26.55,1.0,0.0,1.0313,-0.0035,0.0,0.1349,-3.124,88.903,0
26.56,1.0,0.0,1.0302,-0.0307,0.0,-0.4423,-2.974,88.935,0
26.57,1.0,0.0,1.0424,0.0515,0.0,0.1052,-2.847,88.821,0
26.58,1.0,0.0,1.0319,0.0956,0.0,0.2969,-2.7,88.638,0
26.59,1.0,0.0,1.0502,0.0791,0.0,-0.0184,-2.556,88.408,0
26.6,1.0,0.0,1.0344,-0.0012,0.0,-0.273,-2.389,88.062,0
26.61,1.0,0.0,1.0553,-0.0331,0.0,0.0265,-2.389,87.592,0
26.62,1.0,0.0,1.0687,-0.0295,0.0,-0.2182,-2.647,87.07,0
26.63,1.0,0.0,1.0521,0.0066,0.0,0.2113,-2.966,86.444,0
26.64,1.0,0.0,1.0302,0.0661,0.0,0.1018,-3.058,85.785,0
26.65,1.0,0.0,1.0401,-0.0833,0.0,-0.052,-3.092,85.016,0
26.66,1.0,0.0,1.0101,-0.1354,0.0,0.097,-2.959,84.164,0
26.67,1.0,0.0,1.0687,0.0043,0.0,-0.1737,-2.969,83.221,0
26.68,1.0,0.0,1.0517,0.0108,0.0,0.3348,-3.046,82.17,0
26.69,1.0,0.0,1.0475,0.003,0.0,-0.258,-3.134,81.101,0
26.7,1.0,0.0,1.0348,0.0076,0.0,0.2854,-3.168,79.89,0
26.71,1.0,0.0,1.049,0.0287,0.0,-0.1668,-3.168,78.66,0
26.72,1.0,0.0,1.0336,0.0451,0.0,-0.1674,-3.083,77.325,0
26.73,1.0,0.0,1.0415,0.084,0.0,0.2842,-2.965,75.884,0
26.74,1.0,0.0,1.0401,0.0713,0.0,-0.1163,-2.82,74.465,0
26.75,1.0,0.0,1.0643,0.0159,0.0,0.1824,-2.907,72.863,0
26.76,1.0,0.0,1.084,0.0227,0.0,-0.0937,-3.296,71.209,0
26.77,1.0,0.0,1.0398,0.0218,0.0,0.071,-3.578,69.507,0
26.78,1.0,0.0,1.0379,-0.0868,0.0,-0.2188,-3.7,67.758,0
26.79,1.0,0.0,1.0313,-0.085,0.0,0.3326,-3.835,65.883,0
26.8,1.0,0.0,1.0691,0.1045,0.0,-0.097,-4.024,64.01,0
26.81,1.0,0.0,1.0712,0.067,0.0,-0.3357,-4.245,62.062,0
26.82,1.0,0.0,1.0798,0.0609,0.0,-0.5661,-4.544,60.025,0
26.83,1.0,0.0,1.054,0.0648,0.0,-0.3133,-4.811,57.91,0
26.84,1.0,0.0,1.05,-0.0346,0.0,0.247,-5.071,55.759,0
26.85,1.0,0.0,1.0457,-0.0248,0.0,0.232,-5.252,53.554,0
26.86,1.0,0.0,1.0078,0.0607,0.0,0.2437,-5.202,51.38,0
26.87,1.0,0.0,1.0097,-0.0534,0.0,0.0129,-5.097,49.103,0
26.88,1.0,0.0,1.008,-0.0114,0.0,-0.2499,-5.013,46.739,0
26.89,1.0,0.0,1.0217,-0.0066,0.0,0.21,-5.037,44.29,0
26.9,1.0,0.0,1.0229,-0.0053,0.0,-0.3601,-5.081,41.846,0
26.91,1.0,0.0,1.0287,-0.053,0.0,0.1554,-5.052,39.515,0
26.92,1.0,0.0,1.0306,-0.0892,0.0,-0.3422,-5.05,36.99,0
26.93,1.0,0.0,1.0286,-0.0826,0.0,0.073,-5.031,34.367,0
26.94,1.0,0.0,1.0293,-0.0205,0.0,0.2782,-4.979,31.739,0
26.95,1.0,0.0,1.0283,0.0953,0.0,-0.2898,-4.903,29.16,0
26.96,1.0,0.0,1.0152,0.1071,0.0,-0.3223,-4.795,26.478,0
26.97,1.0,0.0,1.025,0.0666,0.0,0.0289,-4.766,23.779,0
26.98,1.0,0.0,0.9884,0.0629,0.0,-0.0327,-4.553,21.052,0
26.99,1.0,0.0,1.0074,-0.062,0.0,-0.1579,-4.465,18.55,0
27.0,1.0,0.0,0.9628,-0.1708,0.0,0.0476,-4.249,15.829,0
27.01,1.0,0.0,1.0082,-0.0682,0.0,-0.1337,-4.098,13.091,0
27.02,1.0,0.0,1.0327,-0.0686,0.0,-0.0005,-4.244,10.254,0
27.03,1.0,0.0,0.9808,-0.0681,0.0,-0.1293,-4.226,7.396,0
27.04,1.0,0.0,0.9668,-0.0672,0.0,0.0888,-4.008,4.547,0
27.05,1.0,0.0,1.0021,0.0237,0.0,-0.2556,-3.697,1.846,0
27.06,1.0,0.0,1.0296,0.0528,0.0,-0.4206,-3.591,-0.965,0
27.07,1.0,0.0,1.0296,0.0483,0.0,0.2424,-3.573,-3.81,0
27.08,1.0,0.0,1.0136,-0.0244,0.0,-0.1986,-3.508,-6.601,0
27.09,1.0,0.0,0.9684,-0.1445,0.0,-0.0924,-3.143,-9.285,0
27.1,1.0,0.0,0.9998,-0.1004,0.0,-0.0151,-2.842,-12.058,0
27.11,1.0,0.0,1.0387,-0.0818,0.0,-0.1919,-2.858,-14.835,0
27.12,1.0,0.0,1.0349,-0.1104,0.0,0.493,-2.916,-17.567,0
27.13,1.0,0.0,1.0406,0.0039,0.0,0.0722,-2.88,-20.241,0
27.14,1.0,0.0,1.0267,0.0012,0.0,-0.3838,-2.767,-23.019,0
27.15,1.0,0.0,1.0387,-0.0147,0.0,0.2116,-2.679,-25.716,0
27.16,1.0,0.0,1.0318,-0.0129,0.0,-0.1417,-2.57,-28.394,0
27.17,1.0,0.0,1.0274,0.0391,0.0,-0.0084,-2.463,-31.048,0
27.18,1.0,0.0,1.0719,-0.006,0.0,-0.1059,-2.487,-33.443,0
27.19,1.0,0.0,1.04,-0.0752,0.0,0.2171,-2.291,-36.041,0
27.2,1.0,0.0,1.0705,-0.069,0.0,-0.006,-2.156,-38.619,0
27.21,1.0,0.0,1.0718,-0.0532,0.0,-0.1468,-2.193,-41.15,0
27.22,1.0,0.0,1.0326,-0.0003,0.0,-0.1927,-2.019,-43.703,0
27.23,1.0,0.0,1.0644,-0.039,0.0,0.1396,-1.901,-46.088,0
27.24,1.0,0.0,1.0822,0.067,0.0,-0.092,-1.898,-48.399,0
27.25,1.0,0.0,1.0946,0.1202,0.0,-0.4908,-1.943,-50.739,0
27.26,1.0,0.0,1.1352,0.0873,0.0,-0.0491,-2.203,-52.949,0
27.27,1.0,0.0,1.1,0.0961,0.0,-0.1967,-2.361,-55.283,0
27.28,1.0,0.0,1.0983,-0.0266,0.0,0.3737,-2.401,-57.406,0
27.29,1.0,0.0,1.1217,-0.0251,0.0,-0.0879,-2.517,-59.533,0
27.3,1.0,0.0,1.0684,-0.0022,0.0,-0.0329,-2.472,-61.668,0
27.31,1.0,0.0,1.1042,0.0393,0.0,-0.1641,-2.405,-63.574,0
27.32,1.0,0.0,1.1528,0.0406,0.0,-0.1437,-2.528,-65.457,0
27.33,1.0,0.0,1.1232,0.0416,0.0,0.2957,-2.719,-67.326,0
27.34,1.0,0.0,1.1176,-0.0702,0.0,0.0087,-2.864,-69.129,0
27.35,1.0,0.0,1.1193,-0.066,0.0,-0.4044,-2.933,-70.915,0
27.36,1.0,0.0,1.1358,0.0423,0.0,0.1289,-3.014,-72.54,0
27.37,1.0,0.0,1.1053,0.1251,0.0,-0.0222,-2.862,-74.188,0
27.38,1.0,0.0,1.1174,0.0924,0.0,-0.271,-2.683,-75.684,0
27.39,1.0,0.0,1.1494,0.0923,0.0,-0.1088,-2.705,-77.061,0
27.4,1.0,0.0,1.1547,0.1242,0.0,0.2279,-2.82,-78.403,0
27.41,1.0,0.0,1.1451,0.127,0.0,-0.1642,-2.873,-79.704,0
27.42,1.0,0.0,1.0903,-0.0115,0.0,0.1152,-2.615,-80.888,0
27.43,1.0,0.0,1.0781,-0.0228,0.0,-0.161,-2.26,-82.034,0
27.44,1.0,0.0,1.1337,-0.0122,0.0,-0.274,-2.128,-83.027,0
27.45,1.0,0.0,1.1072,-0.0112,0.0,0.2589,-2.084,-83.96,0
27.46,1.0,0.0,1.143,-0.011,0.0,0.0278,-2.241,-84.795,0
27.47,1.0,0.0,1.1362,-0.0294,0.0,0.2219,-2.476,-85.599,0
27.48,1.0,0.0,1.1056,0.0716,0.0,0.0961,-2.46,-86.348,0
27.49,1.0,0.0,1.0588,0.0339,0.0,0.1958,-2.085,-87.022,0
27.5,1.0,0.0,1.1095,0.028,0.0,0.141,-1.862,-87.494,0
27.51,1.0,0.0,1.1024,0.0269,0.0,0.1404,-1.86,-87.891,0
27.52,1.0,0.0,1.0999,0.0261,0.0,-0.2281,-1.923,-88.285,0
27.53,1.0,0.0,1.0906,-0.0132,0.0,0.4728,-1.955,-88.534,0
27.54,1.0,0.0,1.0709,0.0494,0.0,-0.0315,-1.883,-88.769,0
27.55,1.0,0.0,1.0331,0.0446,0.0,0.0456,-1.565,-88.925,0
27.56,1.0,0.0,1.0799,0.0259,0.0,0.0455,-1.357,-88.863,0
27.57,1.0,0.0,1.0926,0.0257,0.0,0.0321,-1.411,-88.726,0
27.58,1.0,0.0,1.131,0.0249,0.0,0.0959,-1.708,-88.508,0
