time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,l_sho_pitch_deg,r_sho_pitch_deg,fall_event
6.63,0.5,0.0,0.6162,-0.0841,0.0,0.0672,1.666,86.458,-86.405,0
6.64,0.5,0.0,0.6441,-0.0344,0.0,0.0659,1.508,85.764,-85.656,0
6.65,0.5,0.0,0.5803,-0.0405,0.0,0.0264,1.521,85.003,-84.975,0
6.66,0.5,0.0,0.6226,-0.0073,0.0,0.0364,1.425,84.141,-84.061,0
6.67,0.5,0.0,0.5205,0.0297,0.0,-0.3657,1.532,83.206,-83.164,0
6.68,0.5,0.0,0.587,0.0393,0.0,-0.2364,1.502,82.175,-82.075,0
6.69,0.5,0.0,0.5975,0.0026,0.0,0.0837,1.575,81.074,-81.061,0
6.7,0.5,0.0,0.5399,0.0076,0.0,-0.3182,1.729,79.897,-79.811,0
6.71,0.5,0.0,0.6031,0.0176,0.0,-0.2424,1.743,78.633,-78.483,0
6.72,0.5,0.0,0.5796,-0.0198,0.0,-0.2334,1.782,77.296,-77.151,0
6.73,0.5,0.0,0.6167,0.0138,0.0,0.051,1.72,75.863,-75.708,0
6.74,0.5,0.0,0.5512,0.0056,0.0,0.1867,1.918,74.379,-74.357,0
6.75,0.5,0.0,0.5489,-0.0347,0.0,-0.2725,2.263,72.86,-72.747,0
6.76,0.5,0.0,0.5832,-0.0001,0.0,-0.0369,2.661,71.207,-71.078,0
6.77,0.5,0.0,0.482,0.053,0.0,0.0368,3.171,69.478,-69.405,0
6.78,0.5,0.0,0.5609,-0.0046,0.0,0.1741,3.609,67.707,-67.543,0
6.79,0.5,0.0,0.5094,0.0406,0.0,-0.1532,4.002,65.869,-65.682,0
6.8,0.5,0.0,0.5285,0.0103,0.0,-0.0101,4.391,63.953,-63.759,0
6.81,0.5,0.0,0.5785,-0.0056,0.0,0.2885,4.594,61.969,-61.731,0
6.82,0.5,0.0,0.5169,0.0471,0.0,-0.1487,4.585,59.935,-59.641,0
6.83,0.5,0.0,0.5462,-0.0307,0.0,-0.2314,4.592,57.888,-57.491,0
6.84,0.5,0.0,0.6099,-0.0105,0.0,-0.1618,4.366,55.722,-55.334,0
6.85,0.5,0.0,0.5581,-0.0229,0.0,-0.1369,4.332,53.531,-53.255,0
6.86,0.5,0.0,0.632,-0.1008,0.0,0.1587,4.324,51.293,-50.962,0
6.87,0.5,0.0,0.5742,0.0091,0.0,-0.4379,4.174,48.993,-48.562,0
6.88,0.5,0.0,0.5705,0.0197,0.0,0.2282,4.149,46.62,-46.26,0
6.89,0.5,0.0,0.4956,0.0596,0.0,-0.1521,4.221,44.241,-43.841,0
6.9,0.5,0.0,0.5919,0.0385,0.0,-0.2066,4.093,41.797,-41.376,0
6.91,0.5,0.0,0.5746,0.0026,0.0,-0.2494,3.954,39.352,-38.841,0
6.92,0.5,0.0,0.6066,0.0379,0.0,0.0823,3.78,36.801,-36.334,0
6.93,0.5,0.0,0.5662,0.0276,0.0,0.0733,3.81,34.255,-33.82,0
6.94,0.5,0.0,0.5777,0.0173,0.0,0.0033,3.896,31.69,-31.18,0
6.95,0.5,0.0,0.5621,-0.0011,0.0,-0.0022,4.078,29.074,-28.546,0
6.96,0.5,0.0,0.5636,0.0002,0.0,0.0223,4.115,26.388,-25.906,0
6.97,0.5,0.0,0.6038,0.0281,0.0,-0.2981,3.861,23.755,-23.296,0
6.98,0.5,0.0,0.541,0.0141,0.0,-0.6182,3.874,21.1,-20.58,0
6.99,0.5,0.0,0.6299,-0.084,0.0,0.0024,3.934,18.41,-17.778,0
7.0,0.5,0.0,0.6692,-0.047,0.0,0.0594,3.814,15.624,-15.045,0
7.01,0.5,0.0,0.5696,-0.0022,0.0,0.0511,3.922,12.852,-12.27,0
7.02,0.5,0.0,0.6271,-0.0596,0.0,0.0806,4.117,10.123,-9.491,0
7.03,0.5,0.0,0.6376,-0.0405,0.0,-0.2518,4.143,7.31,-6.738,0
7.04,0.5,0.0,0.6219,-0.0278,0.0,0.1676,4.246,4.499,-3.921,0
7.05,0.5,0.0,0.6314,-0.0625,0.0,-0.3079,4.339,1.762,-1.118,0
7.06,0.5,0.0,0.6251,0.0285,0.0,-0.3723,4.317,-1.03,1.681,0
7.07,0.5,0.0,0.5641,0.0517,0.0,-0.2023,4.361,-3.851,4.477,0
7.08,0.5,0.0,0.6284,-0.0025,0.0,-0.0507,4.461,-6.579,7.318,0
7.09,0.5,0.0,0.6063,-0.0302,0.0,-0.2509,4.561,-9.342,10.119,0
7.1,0.5,0.0,0.6598,-0.0201,0.0,0.0913,4.612,-12.149,12.835,0
7.11,0.5,0.0,0.5847,0.02,0.0,-0.2016,4.765,-14.915,15.592,0
7.12,0.5,0.0,0.6336,0.0377,0.0,0.1117,4.906,-17.687,18.311,0
7.13,0.5,0.0,0.5635,0.0764,0.0,-0.1113,5.119,-20.425,21.043,0
7.14,0.5,0.0,0.6141,-0.0116,0.0,0.0036,5.376,-23.111,23.737,0
7.15,0.5,0.0,0.6564,-0.0614,0.0,-0.049,5.444,-25.727,26.398,0
7.16,0.5,0.0,0.6416,-0.0311,0.0,-0.2082,5.259,-28.384,29.001,0
7.17,0.5,0.0,0.6606,-0.0288,0.0,0.2502,4.944,-31.036,31.622,0
7.18,0.5,0.0,0.6993,-0.1223,0.0,-0.2477,4.693,-33.609,34.218,0
7.19,0.5,0.0,0.668,-0.1158,0.0,-0.1142,4.488,-36.186,36.783,0
7.2,0.5,0.0,0.7145,-0.1041,0.0,0.1369,4.196,-38.747,39.294,0
