time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,l_sho_pitch_deg,r_sho_pitch_deg,fall_event
15.06,0.5,0.0,0.6511,-0.0483,0.0,0.1248,2.52,-1.031,1.583,0
15.07,0.5,0.0,0.6,-0.0091,0.0,-0.0631,2.21,-3.86,4.368,0
15.08,0.5,0.0,0.64,0.0178,0.0,-0.002,1.872,-6.656,7.123,0
15.09,0.5,0.0,0.5737,0.1585,0.0,-0.2396,1.774,-9.436,9.973,0
15.1,0.5,0.0,0.6054,0.076,0.0,0.2572,1.864,-12.198,12.755,0
15.11,0.5,0.0,0.5732,0.0055,0.0,0.6094,2.029,-14.915,15.549,0
15.12,0.5,0.0,0.5956,-0.0053,0.0,-0.0372,2.144,-17.693,18.204,0
15.13,0.5,0.0,0.6041,-0.0039,0.0,0.1023,2.133,-20.417,20.893,0
15.14,0.5,0.0,0.5708,-0.0284,0.0,-0.2838,2.189,-23.12,23.578,0
15.15,0.5,0.0,0.5798,0.0691,0.0,-0.0358,2.251,-25.804,26.317,0
15.16,0.5,0.0,0.6214,0.0942,0.0,0.157,2.177,-28.431,28.962,0
15.17,0.5,0.0,0.5868,0.0151,0.0,0.257,1.998,-31.007,31.58,0
15.18,0.5,0.0,0.5901,-0.0693,0.0,0.2614,1.884,-33.594,34.143,0
15.19,0.5,0.0,0.6065,-0.0653,0.0,-0.4317,1.759,-36.231,36.629,0
15.2,0.5,0.0,0.5876,-0.0382,0.0,0.1803,1.7,-38.796,39.209,0
15.21,0.5,0.0,0.608,-0.0856,0.0,0.3414,1.671,-41.276,41.71,0
15.22,0.5,0.0,0.5813,0.0189,0.0,-0.4187,1.683,-43.745,44.132,0
15.23,0.5,0.0,0.5484,0.1035,0.0,-0.2301,1.771,-46.146,46.579,0
15.24,0.5,0.0,0.5662,0.1303,0.0,0.1068,1.872,-48.52,48.957,0
15.25,0.5,0.0,0.5779,0.0236,0.0,0.3402,1.806,-50.747,51.217,0
15.26,0.5,0.0,0.5855,-0.0067,0.0,-0.0183,1.657,-53.031,53.419,0
15.27,0.5,0.0,0.5988,-0.0097,0.0,0.0626,1.391,-55.245,55.607,0
15.28,0.5,0.0,0.5599,-0.0486,0.0,0.2054,1.251,-57.474,57.765,0
15.29,0.5,0.0,0.5948,-0.0554,0.0,-0.0455,1.033,-59.564,59.825,0
15.3,0.5,0.0,0.5204,0.0417,0.0,-0.1493,1.075,-61.571,61.833,0
15.31,0.5,0.0,0.4828,0.0094,0.0,-0.1298,1.411,-63.595,63.816,0
15.32,0.5,0.0,0.558,0.0099,0.0,-0.1398,1.514,-65.473,65.72,0
15.33,0.5,0.0,0.5483,0.0129,0.0,0.1101,1.463,-67.318,67.577,0
15.34,0.5,0.0,0.5946,0.0124,0.0,-0.0279,1.151,-69.072,69.344,0
15.35,0.5,0.0,0.5635,0.0203,0.0,0.214,0.785,-70.787,71.052,0
15.36,0.5,0.0,0.6019,0.0058,0.0,-0.0304,0.436,-72.462,72.686,0
15.37,0.5,0.0,0.5303,-0.0124,0.0,0.0697,0.332,-74.117,74.254,0
15.38,0.5,0.0,0.5673,-0.0084,0.0,-0.4358,0.319,-75.671,75.753,0
15.39,0.5,0.0,0.537,-0.0274,0.0,0.1728,0.318,-77.087,77.189,0
15.4,0.5,0.0,0.5445,-0.0416,0.0,0.2392,0.371,-78.435,78.519,0
15.41,0.5,0.0,0.5323,-0.0407,0.0,-0.1274,0.436,-79.741,79.786,0
15.42,0.5,0.0,0.5381,-0.0179,0.0,0.3225,0.472,-80.914,80.999,0
15.43,0.5,0.0,0.5425,-0.0204,0.0,-0.159,0.44,-82.019,82.075,0
15.44,0.5,0.0,0.5159,0.0808,0.0,0.0365,0.437,-83.045,83.105,0
15.45,0.5,0.0,0.5219,0.1074,0.0,-0.4595,0.448,-84.03,84.053,0
15.46,0.5,0.0,0.5595,0.1048,0.0,0.0542,0.345,-84.864,84.957,0
15.47,0.5,0.0,0.4956,-0.048,0.0,0.2498,0.47,-85.708,85.638,0
15.48,0.5,0.0,0.4975,-0.0992,0.0,-0.0839,0.776,-86.446,86.307,0
15.49,0.5,0.0,0.5418,-0.0911,0.0,-0.0037,0.916,-87.016,86.959,0
15.5,0.5,0.0,0.5459,-0.0157,0.0,0.0426,0.864,-87.48,87.493,0
15.51,0.5,0.0,0.5891,0.0249,0.0,0.3145,0.566,-87.852,87.965,0
15.52,0.5,0.0,0.5614,-0.0152,0.0,-0.096,0.185,-88.229,88.269,0
15.53,0.5,0.0,0.5101,0.0721,0.0,-0.2587,-0.091,-88.54,88.516,0
15.54,0.5,0.0,0.5326,0.0738,0.0,0.2082,-0.308,-88.727,88.74,0
15.55,0.5,0.0,0.4859,0.0207,0.0,0.1657,-0.355,-88.894,88.804,0
15.56,0.5,0.0,0.5039,0.002,0.0,-0.1477,-0.355,-88.898,88.795,0
15.57,0.5,0.0,0.5009,0.0546,0.0,0.2606,-0.393,-88.788,88.734,0
15.58,0.5,0.0,0.5233,0.057,0.0,-0.303,-0.454,-88.646,88.57,0
15.59,0.5,0.0,0.5162,0.0969,0.0,0.2732,-0.512,-88.357,88.335,0
15.6,0.5,0.0,0.4922,-0.0312,0.0,0.1926,-0.374,-88.084,87.929,0
15.61,0.5,0.0,0.507,-0.0851,0.0,0.1205,-0.302,-87.572,87.438,0
15.62,0.5,0.0,0.5571,-0.0657,0.0,0.0785,-0.505,-86.984,86.948,0
15.63,0.5,0.0,0.53,-0.0329,0.0,0.3207,-0.827,-86.367,86.364,0
15.64,0.5,0.0,0.5242,0.0155,0.0,-0.2435,-1.133,-85.709,85.68,0
15.65,0.5,0.0,0.5068,-0.0425,0.0,0.1408,-1.264,-84.998,84.926,0
15.66,0.5,0.0,0.4832,-0.0484,0.0,-0.0496,-1.124,-84.212,84.053,0
15.67,0.5,0.0,0.5048,-0.0177,0.0,0.4043,-0.916,-83.248,83.148,0
15.68,0.5,0.0,0.4875,0.0262,0.0,-0.3346,-0.644,-82.258,82.112,0
15.69,0.5,0.0,0.5172,0.0534,0.0,0.0598,-0.495,-81.06,81.037,0
15.7,0.5,0.0,0.521,0.0396,0.0,-0.009,-0.604,-79.801,79.837,0
15.71,0.5,0.0,0.503,0.0333,0.0,0.371,-0.739,-78.52,78.576,0
15.72,0.5,0.0,0.5239,0.0385,0.0,-0.2265,-0.896,-77.213,77.229,0
15.73,0.5,0.0,0.5252,-0.0125,0.0,0.2712,-0.97,-75.793,75.814,0
15.74,0.5,0.0,0.4903,-0.1148,0.0,0.3006,-0.802,-74.35,74.289,0
15.75,0.5,0.0,0.4908,-0.0844,0.0,-0.1878,-0.507,-72.788,72.706,0
15.76,0.5,0.0,0.5049,-0.0825,0.0,0.3932,-0.289,-71.119,71.119,0
15.77,0.5,0.0,0.5128,-0.0266,0.0,0.0634,-0.245,-69.348,69.397,0
15.78,0.5,0.0,0.551,-0.0053,0.0,0.3723,-0.44,-67.496,67.643,0
15.79,0.5,0.0,0.5251,0.0342,0.0,-0.1854,-0.724,-65.689,65.79,0
15.8,0.5,0.0,0.5242,-0.0292,0.0,0.2747,-0.891,-63.799,63.914,0
15.81,0.5,0.0,0.4984,-0.0484,0.0,-0.0107,-0.752,-61.916,61.944,0
15.82,0.5,0.0,0.5309,-0.0612,0.0,0.217,-0.553,-59.863,59.939,0
15.83,0.5,0.0,0.5114,0.0738,0.0,0.0335,-0.309,-57.748,57.87,0
15.84,0.5,0.0,0.4902,0.1548,0.0,0.2447,-0.026,-55.549,55.759,0
15.85,0.5,0.0,0.4928,0.0767,0.0,0.1811,0.104,-53.24,53.508,0
15.86,0.5,0.0,0.5565,0.0677,0.0,0.2655,-0.073,-50.951,51.238,0
15.87,0.5,0.0,0.5516,0.0637,0.0,0.334,-0.523,-48.613,48.913,0
15.88,0.5,0.0,0.5551,-0.0039,0.0,0.0433,-1.041,-46.282,46.531,0
15.89,0.5,0.0,0.5609,-0.0242,0.0,-0.2166,-1.529,-43.914,44.114,0
15.9,0.5,0.0,0.5549,0.0087,0.0,0.1713,-2.028,-41.461,41.732,0
15.91,0.5,0.0,0.5364,-0.1163,0.0,0.4024,-2.29,-38.973,39.296,0
15.92,0.5,0.0,0.5269,-0.1161,0.0,0.1501,-2.288,-36.545,36.77,0
15.93,0.5,0.0,0.4906,-0.0062,0.0,0.1072,-1.971,-34.034,34.309,0
15.94,0.5,0.0,0.5017,0.0447,0.0,-0.4505,-1.527,-31.432,31.679,0
15.95,0.5,0.0,0.5228,0.0447,0.0,0.21,-1.121,-28.793,29.073,0
15.96,0.5,0.0,0.5409,0.0155,0.0,-0.0097,-0.914,-26.066,26.372,0
15.97,0.5,0.0,0.5204,0.0782,0.0,0.1087,-0.716,-23.342,23.765,0
15.98,0.5,0.0,0.5692,0.076,0.0,0.1283,-0.734,-20.601,21.022,0
15.99,0.5,0.0,0.567,0.077,0.0,0.0203,-1.001,-17.841,18.285,0
16.0,0.5,0.0,0.5836,-0.0279,0.0,0.3519,-1.444,-15.006,15.575,0
16.01,0.5,0.0,0.5595,-0.0991,0.0,-0.0271,-1.875,-12.251,12.79,0
16.02,0.5,0.0,0.5743,-0.1176,0.0,0.2048,-2.252,-9.523,10.022,0
16.03,0.5,0.0,0.5453,-0.0122,0.0,-0.1696,-2.403,-6.788,7.297,0
16.04,0.5,0.0,0.5394,0.0293,0.0,-0.0941,-2.222,-4.04,4.534,0
16.05,0.5,0.0,0.5202,0.0326,0.0,0.2525,-1.928,-1.285,1.74,0
16.06,0.5,0.0,0.5291,0.0075,0.0,-0.0801,-1.614,1.516,-1.099,0
16.07,0.5,0.0,0.5538,-0.0342,0.0,-0.0536,-1.464,4.361,-3.878,0
16.08,0.5,0.0,0.5394,0.0834,0.0,0.1104,-1.353,7.17,-6.58,0
16.09,0.5,0.0,0.5268,0.0326,0.0,0.234,-1.343,10.012,-9.297,0
16.1,0.5,0.0,0.5935,0.0229,0.0,0.2697,-1.622,12.743,-12.127,0
16.11,0.5,0.0,0.5612,0.0181,0.0,-0.1049,-2.008,15.463,-14.952,0
16.12,0.5,0.0,0.5557,-0.0543,0.0,0.1122,-2.198,18.203,-17.707,0
16.13,0.5,0.0,0.5524,-0.0156,0.0,-0.095,-2.136,20.919,-20.436,0
16.14,0.5,0.0,0.5785,0.0443,0.0,0.086,-1.971,23.641,-23.089,0
16.15,0.5,0.0,0.5834,0.1077,0.0,-0.0843,-1.96,26.334,-25.733,0
16.16,0.5,0.0,0.6252,0.0876,0.0,0.228,-2.234,28.963,-28.405,0
16.17,0.5,0.0,0.6199,0.0139,0.0,0.1858,-2.76,31.593,-30.989,0
16.18,0.5,0.0,0.593,-0.0305,0.0,-0.2548,-3.252,34.226,-33.56,0
16.19,0.5,0.0,0.5619,-0.0906,0.0,0.1563,-3.524,36.773,-36.182,0
16.2,0.5,0.0,0.5645,-0.114,0.0,0.0786,-3.63,39.287,-38.721,0
16.21,0.5,0.0,0.5459,-0.0786,0.0,0.2128,-3.543,41.757,-41.282,0
16.22,0.5,0.0,0.5391,-0.0516,0.0,0.1537,-3.172,44.2,-43.805,0
16.23,0.5,0.0,0.535,-0.021,0.0,-0.1771,-2.695,46.604,-46.223,0
16.24,0.5,0.0,0.5619,-0.1057,0.0,0.1383,-2.38,48.969,-48.505,0
16.25,0.5,0.0,0.5978,0.0009,0.0,-0.2917,-2.322,51.282,-50.731,0
16.26,0.5,0.0,0.6054,0.038,0.0,-0.0954,-2.472,53.505,-52.972,0
16.27,0.5,0.0,0.633,0.0261,0.0,0.1172,-2.895,55.671,-55.198,0
16.28,0.5,0.0,0.6374,0.0059,0.0,-0.0182,-3.521,57.81,-57.307,0
16.29,0.5,0.0,0.6265,0.0665,0.0,0.1855,-4.211,59.888,-59.436,0
16.3,0.5,0.0,0.5977,0.1319,0.0,-0.1025,-4.658,61.953,-61.559,0
16.31,0.5,0.0,0.5993,0.0174,0.0,-0.0233,-4.953,63.949,-63.545,0
16.32,0.5,0.0,0.5571,0.0045,0.0,-0.253,-4.988,65.874,-65.525,0
16.33,0.5,0.0,0.5441,-0.109,0.0,0.0442,-4.815,67.73,-67.378,0
16.34,0.5,0.0,0.5399,-0.1414,0.0,0.2104,-4.459,69.498,-69.178,0
16.35,0.5,0.0,0.5287,-0.1173,0.0,0.3433,-3.956,71.21,-70.988,0
16.36,0.5,0.0,0.5518,-0.082,0.0,0.1869,-3.41,72.85,-72.619,0
16.37,0.5,0.0,0.541,-0.045,0.0,0.227,-2.727,74.424,-74.263,0
16.38,0.5,0.0,0.5191,0.0538,0.0,-0.0608,-1.794,75.938,-75.804,0
16.39,0.5,0.0,0.5102,0.0625,0.0,-0.3171,-0.741,77.365,-77.187,0
16.4,0.5,0.0,0.5588,0.0548,0.0,-0.281,0.092,78.683,-78.445,0
16.41,0.5,0.0,0.5578,0.0344,0.0,-0.2518,0.656,79.911,-79.641,0
16.42,0.5,0.0,0.5542,0.0062,0.0,-0.0461,1.063,81.061,-80.796,0
16.43,0.5,0.0,0.5833,-0.0059,0.0,-0.1163,1.214,82.157,-81.841,0
16.44,0.5,0.0,0.5212,-0.0353,0.0,0.0793,1.478,83.168,-82.912,0
16.45,0.5,0.0,0.5912,-0.0353,0.0,-0.1066,1.629,84.124,-83.817,0
16.46,0.5,0.0,0.5985,-0.0372,0.0,0.096,1.505,84.958,-84.658,0
16.47,0.5,0.0,0.5971,-0.0732,0.0,-0.2346,1.291,85.753,-85.439,0
16.48,0.5,0.0,0.5903,0.0044,0.0,0.1134,1.108,86.425,-86.209,0
16.49,0.5,0.0,0.5685,0.1147,0.0,-0.1014,1.164,87.066,-86.931,0
16.5,0.5,0.0,0.5989,0.141,0.0,-0.3917,1.113,87.591,-87.377,0
16.51,0.5,0.0,0.5763,0.0177,0.0,0.1286,1.105,88.001,-87.86,0
16.52,0.5,0.0,0.5671,0.0271,0.0,-0.1796,1.365,88.397,-88.308,0
16.53,0.5,0.0,0.5684,0.0271,0.0,0.2903,1.674,88.641,-88.624,0
16.54,0.5,0.0,0.5972,-0.0473,0.0,0.0989,1.835,88.812,-88.694,0
16.55,0.5,0.0,0.6418,-0.0575,0.0,0.0632,1.771,88.896,-88.707,0
16.56,0.5,0.0,0.6062,-0.0739,0.0,-0.2175,1.688,88.896,-88.683,0
16.57,0.5,0.0,0.6065,-0.0983,0.0,0.0427,1.656,88.81,-88.664,0
16.58,0.5,0.0,0.5751,-0.016,0.0,-0.0053,1.831,88.644,-88.576,0
16.59,0.5,0.0,0.5731,0.068,0.0,-0.0008,2.106,88.379,-88.314,0
16.6,0.5,0.0,0.5962,0.0877,0.0,-0.0849,2.187,88.019,-87.892,0
16.61,0.5,0.0,0.6424,0.084,0.0,0.0314,1.983,87.575,-87.406,0
16.62,0.5,0.0,0.6028,-0.0158,0.0,0.3277,1.829,87.038,-86.932,0
16.63,0.5,0.0,0.5779,-0.0895,0.0,0.0041,1.79,86.446,-86.27,0
16.64,0.5,0.0,0.5777,-0.0916,0.0,-0.0083,1.823,85.773,-85.629,0
16.65,0.5,0.0,0.5691,0.0258,0.0,0.0881,2.01,85.001,-84.923,0
16.66,0.5,0.0,0.6008,0.0357,0.0,-0.1594,2.019,84.141,-83.979,0
16.67,0.5,0.0,0.6093,0.0277,0.0,0.3749,1.941,83.175,-83.111,0
16.68,0.5,0.0,0.5479,-0.0885,0.0,0.3466,2.055,82.154,-82.077,0
16.69,0.5,0.0,0.553,-0.0656,0.0,-0.0075,2.237,81.074,-80.945,0
16.7,0.5,0.0,0.5163,0.0136,0.0,-0.046,2.643,79.91,-79.849,0
16.71,0.5,0.0,0.5762,0.0077,0.0,-0.0587,2.909,78.637,-78.509,0
16.72,0.5,0.0,0.5826,0.0391,0.0,0.0389,2.902,77.318,-77.116,0
16.73,0.5,0.0,0.6166,0.0977,0.0,-0.3267,2.671,75.904,-75.619,0
16.74,0.5,0.0,0.648,0.0917,0.0,0.2393,2.281,74.38,-74.17,0
16.75,0.5,0.0,0.6018,0.0675,0.0,0.0638,2.065,72.838,-72.695,0
16.76,0.5,0.0,0.6047,0.0352,0.0,-0.2668,1.997,71.225,-71.051,0
16.77,0.5,0.0,0.5301,-0.1276,0.0,0.0737,2.196,69.554,-69.343,0
16.78,0.5,0.0,0.5774,-0.0946,0.0,0.051,2.325,67.761,-67.463,0
16.79,0.5,0.0,0.6292,-0.0952,0.0,0.1308,2.142,65.894,-65.588,0
16.8,0.5,0.0,0.6368,-0.0385,0.0,-0.0443,1.714,63.974,-63.639,0
16.81,0.5,0.0,0.6348,-0.002,0.0,0.2766,1.218,61.989,-61.701,0
16.82,0.5,0.0,0.6224,0.0016,0.0,0.1113,0.88,59.981,-59.748,0
16.83,0.5,0.0,0.5761,0.1049,0.0,0.1344,0.881,57.92,-57.683,0
16.84,0.5,0.0,0.5605,0.1082,0.0,-0.1019,1.131,55.783,-55.583,0
16.85,0.5,0.0,0.5617,0.1051,0.0,-0.3854,1.503,53.579,-53.398,0
16.86,0.5,0.0,0.5574,0.0054,0.0,0.3823,1.894,51.33,-51.03,0
16.87,0.5,0.0,0.5721,-0.0775,0.0,0.5718,2.179,49.019,-48.612,0
16.88,0.5,0.0,0.5909,-0.0843,0.0,-0.1052,2.386,46.679,-46.287,0
16.89,0.5,0.0,0.5944,-0.0873,0.0,-0.0613,2.509,44.254,-43.915,0
16.9,0.5,0.0,0.5826,-0.1359,0.0,0.4782,2.576,41.791,-41.451,0
16.91,0.5,0.0,0.6067,-0.1724,0.0,0.075,2.584,39.326,-38.931,0
16.92,0.5,0.0,0.5848,-0.0077,0.0,-0.2218,2.609,36.886,-36.431,0
16.93,0.5,0.0,0.571,0.0798,0.0,-0.0285,2.724,34.32,-33.827,0
16.94,0.5,0.0,0.5976,0.1164,0.0,-0.1483,2.707,31.713,-31.208,0
16.95,0.5,0.0,0.6331,0.1106,0.0,0.2939,2.518,29.05,-28.613,0
16.96,0.5,0.0,0.5909,0.1098,0.0,0.1599,2.505,26.377,-26.015,0
16.97,0.5,0.0,0.579,-0.0128,0.0,0.0725,2.671,23.754,-23.285,0
16.98,0.5,0.0,0.5778,-0.0667,0.0,0.2967,2.787,21.055,-20.566,0
16.99,0.5,0.0,0.6279,-0.0646,0.0,0.0075,2.578,18.318,-17.86,0
17.0,0.5,0.0,0.5883,0.0892,0.0,0.0901,2.395,15.701,-15.171,0
17.01,0.5,0.0,0.6152,0.16,0.0,-0.2984,2.209,12.968,-12.369,0
17.02,0.5,0.0,0.6022,0.0841,0.0,0.6434,2.037,10.255,-9.578,0
17.03,0.5,0.0,0.6199,0.087,0.0,-0.1875,1.871,7.433,-6.866,0
17.04,0.5,0.0,0.5903,0.0827,0.0,0.0527,1.928,4.567,-4.112,0
17.05,0.5,0.0,0.5709,0.0043,0.0,-0.0678,2.338,1.765,-1.293,0
17.06,0.5,0.0,0.6073,-0.0185,0.0,0.0491,2.756,-1.046,1.504,0
17.07,0.5,0.0,0.6381,-0.07,0.0,-0.003,2.948,-3.808,4.3,0
17.08,0.5,0.0,0.6425,-0.0314,0.0,-0.0249,2.897,-6.561,7.126,0
17.09,0.5,0.0,0.6876,-0.0101,0.0,0.0692,2.585,-9.34,9.887,0
17.1,0.5,0.0,0.6772,0.0588,0.0,-0.0138,2.059,-12.051,12.7,0
17.11,0.5,0.0,0.6624,0.0186,0.0,0.4334,1.582,-14.793,15.52,0
17.12,0.5,0.0,0.6777,0.0157,0.0,-0.1612,1.114,-17.606,18.168,0
17.13,0.5,0.0,0.6382,-0.0347,0.0,0.086,0.894,-20.399,20.895,0
17.14,0.5,0.0,0.6121,-0.095,0.0,0.1855,1.032,-23.14,23.627,0
17.15,0.5,0.0,0.5872,0.0195,0.0,-0.0418,1.504,-25.781,26.255,0
17.16,0.5,0.0,0.5729,0.0717,0.0,0.0139,2.157,-28.449,28.944,0
17.17,0.5,0.0,0.6311,0.0608,0.0,0.1528,2.539,-31.064,31.526,0
17.18,0.5,0.0,0.6299,-0.0318,0.0,0.2796,2.648,-33.591,34.089,0
17.19,0.5,0.0,0.6066,-0.0955,0.0,-0.004,2.779,-36.155,36.637,0
17.2,0.5,0.0,0.609,-0.0458,0.0,-0.0319,2.784,-38.654,39.163,0
17.21,0.5,0.0,0.6597,-0.0408,0.0,0.0292,2.485,-41.144,41.62,0
17.22,0.5,0.0,0.6547,-0.1385,0.0,0.3744,2.015,-43.543,44.06,0
17.23,0.5,0.0,0.6486,-0.0573,0.0,-0.3631,1.478,-45.99,46.44,0
17.24,0.5,0.0,0.6096,0.0365,0.0,-0.3384,1.086,-48.391,48.836,0
17.25,0.5,0.0,0.6186,0.0309,0.0,-0.1906,0.913,-50.819,51.174,0
17.26,0.5,0.0,0.5954,0.0358,0.0,0.1166,0.873,-53.127,53.451,0
17.27,0.5,0.0,0.6205,0.0341,0.0,-0.3707,0.812,-55.381,55.616,0
17.28,0.5,0.0,0.6398,0.1305,0.0,-0.2758,0.67,-57.457,57.798,0
17.29,0.5,0.0,0.6727,0.1308,0.0,0.2432,0.488,-59.563,59.922,0
17.3,0.5,0.0,0.6039,-0.006,0.0,0.1598,0.551,-61.647,61.916,0
17.31,0.5,0.0,0.6091,0.0086,0.0,-0.1425,0.868,-63.724,63.885,0
17.32,0.5,0.0,0.5813,-0.0336,0.0,0.447,1.279,-65.618,65.806,0
17.33,0.5,0.0,0.6096,-0.1191,0.0,0.4747,1.543,-67.378,67.598,0
17.34,0.5,0.0,0.595,-0.0569,0.0,-0.2722,1.761,-69.213,69.35,0
17.35,0.5,0.0,0.6285,-0.0108,0.0,0.0049,1.837,-70.858,71.078,0
17.36,0.5,0.0,0.6037,-0.0649,0.0,-0.03,1.756,-72.478,72.685,0
17.37,0.5,0.0,0.6223,-0.1117,0.0,0.1839,1.505,-74.006,74.239,0
17.38,0.5,0.0,0.5844,-0.1115,0.0,-0.0423,1.349,-75.602,75.733,0
17.39,0.5,0.0,0.5979,-0.1175,0.0,0.2039,1.364,-77.077,77.183,0
17.4,0.5,0.0,0.5401,-0.001,0.0,-0.0639,1.632,-78.478,78.5,0
17.41,0.5,0.0,0.5259,0.0803,0.0,-0.084,2.004,-79.737,79.772,0
17.42,0.5,0.0,0.5592,0.114,0.0,-0.1032,2.194,-80.873,80.967,0
17.43,0.5,0.0,0.6079,0.1054,0.0,0.1059,2.112,-81.932,82.101,0
17.44,0.5,0.0,0.5896,0.0096,0.0,0.1386,1.818,-82.908,83.065,0
17.45,0.5,0.0,0.6243,-0.0219,0.0,0.0592,1.359,-83.85,84.002,0
17.46,0.5,0.0,0.604,0.0367,0.0,-0.3299,0.814,-84.755,84.873,0
17.47,0.5,0.0,0.6235,0.0573,0.0,0.3427,0.285,-85.544,85.697,0
17.48,0.5,0.0,0.5552,-0.0763,0.0,0.4385,-0.01,-86.328,86.309,0
17.49,0.5,0.0,0.5495,-0.1149,0.0,0.1485,-0.072,-87.022,86.906,0
17.5,0.5,0.0,0.5109,-0.1204,0.0,0.3648,0.107,-87.62,87.474,0
17.51,0.5,0.0,0.4847,0.0301,0.0,-0.1602,0.535,-88.126,87.907,0
17.52,0.5,0.0,0.4731,0.1027,0.0,-0.4894,1.091,-88.475,88.269,0
17.53,0.5,0.0,0.5422,0.0976,0.0,-0.4154,1.383,-88.647,88.576,0
17.54,0.5,0.0,0.5272,0.0923,0.0,0.0583,1.598,-88.797,88.764,0
17.55,0.5,0.0,0.5475,0.0093,0.0,-0.0842,1.658,-88.82,88.792,0
17.56,0.5,0.0,0.5614,0.0114,0.0,-0.0835,1.536,-88.8,88.792,0
17.57,0.5,0.0,0.5655,0.0075,0.0,0.1782,1.309,-88.698,88.711,0
17.58,0.5,0.0,0.5918,0.057,0.0,-0.1393,0.94,-88.497,88.517,0
17.59,0.5,0.0,0.5657,0.1064,0.0,-0.1729,0.522,-88.254,88.258,0
17.6,0.5,0.0,0.569,0.0219,0.0,0.4268,0.128,-87.898,87.902,0
17.61,0.5,0.0,0.536,-0.0012,0.0,0.0331,-0.158,-87.526,87.454,0
17.62,0.5,0.0,0.5572,-0.0047,0.0,-0.2867,-0.455,-87.043,86.975,0
17.63,0.5,0.0,0.5231,-0.0775,0.0,0.1734,-0.639,-86.456,86.356,0
17.64,0.5,0.0,0.5221,-0.0775,0.0,0.0756,-0.625,-85.824,85.672,0
17.65,0.5,0.0,0.4796,0.002,0.0,0.1158,-0.373,-85.1,84.918,0
17.66,0.5,0.0,0.534,-0.0292,0.0,-0.1078,-0.168,-84.196,84.066,0
17.67,0.5,0.0,0.5551,-0.0264,0.0,0.0292,-0.208,-83.155,83.118,0
17.68,0.5,0.0,0.5027,0.0768,0.0,-0.1963,-0.128,-82.187,82.099,0
17.69,0.5,0.0,0.5208,0.0995,0.0,0.2114,0.018,-81.063,81.024,0
17.7,0.5,0.0,0.5335,0.0351,0.0,0.0816,0.041,-79.825,79.799,0
17.71,0.5,0.0,0.5242,-0.0503,0.0,-0.06,0.033,-78.559,78.503,0
17.72,0.5,0.0,0.5507,-0.0759,0.0,0.1238,-0.082,-77.159,77.168,0
17.73,0.5,0.0,0.5229,-0.0748,0.0,-0.0364,-0.113,-75.832,75.775,0
17.74,0.5,0.0,0.4989,-0.1151,0.0,0.1748,0.103,-74.366,74.297,0
17.75,0.5,0.0,0.4843,0.0063,0.0,0.0665,0.517,-72.807,72.746,0
17.76,0.5,0.0,0.5031,0.0289,0.0,0.1052,0.77,-71.095,71.114,0
17.77,0.5,0.0,0.5413,0.0254,0.0,0.2135,0.758,-69.316,69.412,0
17.78,0.5,0.0,0.5405,0.0903,0.0,-0.0549,0.518,-67.491,67.627,0
17.79,0.5,0.0,0.5541,0.0776,0.0,0.0374,0.083,-65.575,65.777,0
17.8,0.5,0.0,0.5638,0.0584,0.0,-0.3153,-0.456,-63.71,63.863,0
17.81,0.5,0.0,0.557,0.074,0.0,0.2169,-0.942,-61.748,61.943,0
17.82,0.5,0.0,0.5399,0.0675,0.0,-0.1042,-1.193,-59.815,59.922,0
17.83,0.5,0.0,0.5043,-0.0152,0.0,0.0218,-1.125,-57.767,57.849,0
17.84,0.5,0.0,0.4917,-0.0884,0.0,0.1912,-0.789,-55.627,55.7,0
17.85,0.5,0.0,0.5276,-0.0771,0.0,0.0211,-0.538,-53.39,53.479,0
17.86,0.5,0.0,0.501,-0.0089,0.0,0.2401,-0.343,-51.103,51.254,0
17.87,0.5,0.0,0.4906,0.0669,0.0,-0.4635,-0.079,-48.803,48.937,0
17.88,0.5,0.0,0.5104,0.0169,0.0,0.2502,0.138,-46.4,46.615,0
17.89,0.5,0.0,0.5109,-0.0121,0.0,-0.0603,0.372,-43.978,44.18,0
17.9,0.5,0.0,0.5371,0.0671,0.0,-0.1357,0.323,-41.459,41.738,0
17.91,0.5,0.0,0.5827,0.0841,0.0,0.0933,-0.009,-38.919,39.253,0
17.92,0.5,0.0,0.5483,-0.0575,0.0,0.2784,-0.216,-36.398,36.762,0
17.93,0.5,0.0,0.5427,-0.1072,0.0,0.1164,-0.289,-33.851,34.179,0
17.94,0.5,0.0,0.5386,-0.1019,0.0,-0.0196,-0.18,-31.356,31.595,0
17.95,0.5,0.0,0.5211,0.0126,0.0,0.3654,0.073,-28.693,29.07,0
17.96,0.5,0.0,0.5288,0.0777,0.0,-0.1942,0.218,-26.009,26.389,0
17.97,0.5,0.0,0.5761,0.0552,0.0,0.1609,0.099,-23.272,23.69,0
17.98,0.5,0.0,0.5503,0.0524,0.0,-0.2,-0.133,-20.589,20.945,0
17.99,0.5,0.0,0.5718,0.0961,0.0,0.3202,-0.375,-17.846,18.297,0
18.0,0.5,0.0,0.5424,-0.0661,0.0,0.5609,-0.347,-15.064,15.623,0
