time_s,pos_x,pos_y
15.24,0.2678457200527191,2.2857396602630615
15.25,0.2629644274711609,2.285125970840454
15.26,0.25791653990745544,2.284792184829712
15.27,0.2528650462627411,2.2843241691589355
15.28,0.24768535792827606,2.2838549613952637
15.29,0.24259911477565765,2.283360719680786
15.3,0.23771196603775024,2.282651901245117
15.31,0.23285123705863953,2.282176971435547
15.32,0.22803908586502075,2.281710147857666
15.33,0.22318574786186218,2.281386375427246
15.34,0.21814443171024323,2.28092098236084
15.35,0.21303275227546692,2.2809786796569824
15.36,0.2078537493944168,2.2808010578155518
15.37,0.2027900218963623,2.2802062034606934
15.38,0.19773457944393158,2.2797863483428955
15.39,0.1926233470439911,2.2797675132751465
15.4,0.1874341368675232,2.2792434692382812
15.41,0.1822606325149536,2.27854061126709
15.42,0.17708894610404968,2.277587890625
15.43,0.171879380941391,2.2764859199523926
15.44,0.16666753590106964,2.2756967544555664
15.45,0.16156169772148132,2.274944543838501
15.46,0.1565813273191452,2.274360179901123
15.47,0.15150074660778046,2.274162530899048
15.48,0.1464473009109497,2.2740395069122314
15.49,0.14124266803264618,2.2742204666137695
15.5,0.13600371778011322,2.2735207080841064
15.51,0.13077835738658905,2.2728254795074463
15.52,0.12544390559196472,2.2725255489349365
15.53,0.12022149562835693,2.2723917961120605
15.54,0.11506675183773041,2.2720649242401123
15.55,0.11010237783193588,2.2708232402801514
15.56,0.10507991909980774,2.2689857482910156
15.57,0.09993655234575272,2.267392158508301
15.58,0.09485402703285217,2.266692876815796
15.59,0.08980124443769455,2.2667348384857178
15.6,0.08470626920461655,2.267251968383789
15.61,0.07950816303491592,2.267951011657715
15.62,0.07413166761398315,2.268667697906494
15.63,0.06866386532783508,2.269028425216675
15.64,0.06348348408937454,2.2680723667144775
15.65,0.0584602877497673,2.266517162322998
15.66,0.05356930196285248,2.2645797729492188
15.67,0.048647381365299225,2.2631754875183105
15.68,0.043698228895664215,2.262831926345825
15.69,0.03869441896677017,2.263091802597046
15.7,0.033548273146152496,2.2636003494262695
15.71,0.02832895889878273,2.2638099193573
15.72,0.0231942031532526,2.262770652770996
15.73,0.018159525468945503,2.2614476680755615
15.74,0.013014385476708412,2.2601704597473145
15.75,0.00790371559560299,2.25919246673584
15.76,0.002828202210366726,2.2582218647003174
15.77,-0.0022991234436631203,2.2572152614593506
15.78,-0.007617109455168247,2.257193088531494
15.79,-0.012863687239587307,2.257166862487793
15.8,-0.018083035945892334,2.257512331008911
15.81,-0.023211589083075523,2.257520914077759
15.82,-0.028322145342826843,2.2574470043182373
15.83,-0.033445701003074646,2.2571861743927
15.84,-0.03864840045571327,2.2568514347076416
15.85,-0.04380776360630989,2.2559814453125
15.86,-0.04886491224169731,2.255141258239746
15.87,-0.05387910082936287,2.25443959236145
15.88,-0.05894002318382263,2.253816843032837
15.89,-0.06408289074897766,2.253101348876953
15.9,-0.06940522789955139,2.2524492740631104
15.91,-0.07488907128572464,2.252164125442505
15.92,-0.08032356202602386,2.251828908920288
15.93,-0.08549082279205322,2.250905990600586
15.94,-0.09058666229248047,2.25004506111145
15.95,-0.09563940018415451,2.2492825984954834
15.96,-0.10072095692157745,2.2489864826202393
15.97,-0.10585726052522659,2.2487354278564453
15.98,-0.11102156341075897,2.2479753494262695
15.99,-0.11612933874130249,2.2461979389190674
16.0,-0.12142175436019897,2.245035171508789
16.01,-0.12670685350894928,2.2438342571258545
16.02,-0.13177737593650818,2.2428667545318604
16.03,-0.13667462766170502,2.2415661811828613
16.04,-0.14150971174240112,2.241102695465088
16.05,-0.1460646390914917,2.2409205436706543
16.06,-0.1504928022623062,2.2406225204467773
16.07,-0.154645636677742,2.239546537399292
16.08,-0.1586417555809021,2.2381038665771484
16.09,-0.16258946061134338,2.2371413707733154
